Data_ITA;Hora_ITA;SO2_ITA;CO_ITA;O3_ITA;MP_ITA;NO_ITA;NOX_ITA;NO2_ITA;VEL_VENTO_ITA;DIR_VENTO_ITA;TEMP_ITA;UMID_ITA;STWD_ITA
11/5/2014;8;0;0.11;20.3;21;4.7;9.8;6;4.4;127.8;24.1;77;13.3
11/5/2014;9;0;0.09;21.7;12.3;6.1;12.5;4.3;4.4;125.7;24.7;77;15.1
11/5/2014;10;0;0.11;22.1;18.7;9.3;16.8;5.2;4.4;125.4;22.4;87;14.1
11/5/2014;11;0;0.15;21;92.4;26.5;36.9;6.6;4;128.3;22.6;86;14.8
11/5/2014;12;0;0.25;17.4;61.3;16.4;22.9;7.7;3.5;124.8;22.2;87;25.8
11/5/2014;13;0;0.46;13.2;85.8;5.3;9.8;11.1;3.2;135.6;21.7;88;28
11/5/2014;14;2;0.28;17.1;69;2.8;6.6;6.8;4.7;127.6;22.3;84;18
11/5/2014;15;1.8;0.19;19.5;61.1;3.8;7.5;4.6;5.4;128;23.6;78;15.3
11/5/2014;16;1.9;0.15;21.8;41.6;4.2;7.5;3.8;6.9;126.7;24.8;69;12.5
11/5/2014;17;2.1;0.16;21.1;34;4.6;8.7;3.9;6.7;127.8;24.8;69;14.7
11/5/2014;18;2.1;0.18;21;34.4;4.4;8.2;3.5;7.2;129.7;23.4;74;14.2
11/5/2014;19;2.1;0.17;20.5;70.7;3.2;6.5;4.2;5.7;130.3;24.1;71;14.8
11/5/2014;20;2.1;0.14;20.2;60.1;3.3;6.4;4;5.5;128;24.5;68;14.5
11/5/2014;21;2;0.14;20.6;55.1;2.7;5.7;3.3;6.5;129.1;23.5;73;14.3
11/5/2014;22;2.1;0.16;20.8;124.3;2.1;3.4;3.1;6.6;129.2;23.3;70;15.6
11/5/2014;23;2.1;0.14;20;71.8;1.3;2;3.2;5.6;132;23.6;70;16.3
11/5/2014;24;2.1;0.12;21.7;39.7;1.6;2;1.4;5.9;131.5;24.1;65;15
12/5/2014;1;2.1;0.12;22.4;22.2;1.2;1.4;1;6.8;131.2;24.2;65;13.9
12/5/2014;2;2;0.12;22.1;14.3;1.4;2.1;0.5;6.2;128.4;21.9;79;13.6
12/5/2014;3;2.1;0.1;22.5;40;0.4;1.5;0.4;7;128.2;23.2;71;13.3
12/5/2014;4;2.1;0.11;23.2;34.1;3.6;6.9;0.6;7.5;126.8;23.2;69;14
12/5/2014;5;2.2;0.11;24.1;34.4;7.5;13;1.4;6.8;128.7;23.3;66;13.4
12/5/2014;6;2.3;0.13;22.8;26.3;10.3;17.3;3.4;7.1;130.6;23.4;66;14.4
12/5/2014;7;2.4;0.17;21.4;13.8;8.4;14.1;5.5;7.1;129;23.1;66;13.5
12/5/2014;8;2.4;0.25;19.8;63.5;8.1;14;7.2;6.3;132.2;23.3;64;17.1
12/5/2014;9;2.4;0.2;21.3;38.4;6.6;12.8;5.9;6.9;128.5;23.9;58;14.1
12/5/2014;10;2.4;0.22;21.4;19.4;5.4;10.7;6.4;7.3;129.8;24.5;54;14.8
12/5/2014;11;2.7;0.21;21.4;9.7;7.2;13.3;6.4;6.8;129.7;25.1;51;13.3
12/5/2014;12;2.9;0.2;22.7;4.8;8.2;14.1;5.4;7;130.5;25.8;51;15.2
12/5/2014;13;3.1;0.2;21.4;2.5;5.7;12.1;6.2;6.4;130.5;25.5;59;15
12/5/2014;14;0.4;0.12;19.8;5.1;6.6;13;5.9;5.6;128.4;24.7;63;16.1
12/5/2014;15;0.2;0.13;19.7;4.8;9.3;17.6;6.5;5.3;130.4;25.1;55;16.6
12/5/2014;16;0.1;0.15;20.3;2.5;6.1;13.7;6.6;6.3;129.6;24.6;55;14
12/5/2014;17;0;0.18;17.9;19.3;7.9;17.2;8.4;5.8;131.4;23.8;61;14.5
12/5/2014;18;0.1;0.16;18.4;35;8.8;17;7.7;5;131.5;23.8;59;14.2
12/5/2014;19;0;0.23;17.2;22.5;8.6;16.5;9.3;4.6;128.4;23.8;63;15
12/5/2014;20;0;0.21;17;50.1;4.6;9.8;8.2;4.4;130.6;23.4;68;17
12/5/2014;21;0;0.15;16.8;63.3;5.6;12.4;8.2;4.2;130.8;23.6;63;14.1
12/5/2014;22;0;0.14;19.9;38.5;1;4.4;5.5;5.4;129.1;23.5;66;14.1
12/5/2014;23;0;0.16;18;44;0.8;2;7;3.8;131.2;22.4;72;15.6
12/5/2014;24;0;0.1;21.4;166.6;1.2;1.6;3.8;5;128.8;23.5;66;15.5
13/5/2014;1;0;0.1;23.5;90;0.6;1.9;1.3;5.4;126.2;23.3;66;13.5
13/5/2014;2;0;0.07;24.1;53.9;0.7;1.2;1.1;4.7;128.8;23.2;65;15.1
13/5/2014;3;0;0.09;24.2;37.2;2.1;4.4;1.5;4.4;129.1;23;66;13.7
13/5/2014;4;0;0.07;24.9;34.8;10.7;19.3;1;3.9;129;22.8;68;14.6
13/5/2014;5;0;0.07;23;64.5;124.9;128.5;2.3;1.8;130.3;22.2;70;14
13/5/2014;6;0;0.14;16.9;42.8;22.2;34.6;8.6;3;133.3;22.3;72;16.5
13/5/2014;7;0.1;0.78;6;60.6;Span;Span;11.2;2.2;146.2;21.7;79;17.8
13/5/2014;8;0;0.33;11.1;64.7;17.1;28.5;12.5;2.1;136.5;22.8;76;29.7
13/5/2014;9;Span;Span;Span;Span;29;42.3;Span;3.2;156;23.7;71;26.3
13/5/2014;10;0.1;Span;Span;Span;17.6;25.4;11.6;3.3;154.5;24.3;68;31.5
13/5/2014;11;0;0.38;8.9;Span;7.5;14.7;13.8;2.3;139.2;21.7;80;34.9
13/5/2014;12;0;0.25;13.7;36.4;12.5;20.8;8.2;4;123.5;22.6;79;16.5
13/5/2014;13;0;0.13;15.8;24.8;11.3;18.6;7.3;4.7;123.8;24.3;70;16.1
13/5/2014;14;0.2;0.17;14.5;17.9;9.5;17.1;8.7;3.9;128.8;23.5;74;20.8
13/5/2014;15;0;0.19;13.3;33;9.8;18.8;7.5;4.4;129.2;24.3;69;15.6
13/5/2014;16;0.3;0.18;13.8;19;12.5;22.6;7.6;4.9;129.8;24.1;69;13.9
13/5/2014;17;0.1;0.19;12.4;16.7;11.5;22.2;9;3.6;132.4;23.3;71;14.2
13/5/2014;18;0;0.22;11;41.1;26.8;37.9;10.3;2.1;135.6;22.9;73;14.4
13/5/2014;19;0;0.25;10;73.5;24.8;34.1;10.9;2.3;132.4;22.9;71;13.6
13/5/2014;20;0;0.33;7.3;62.6;15;25.2;11.8;1.6;136.4;23.1;70;15.2
13/5/2014;21;0;0.29;8.6;58;11.7;20.4;10.1;2.1;133.6;23.2;71;16.4
13/5/2014;22;0;0.22;8.8;74.6;6.9;13.2;10.2;2;128.3;23.2;71;15.8
13/5/2014;23;0;0.19;10.8;61;2;5;8.9;2.1;133.6;23.2;73;14.2
13/5/2014;24;0;0.13;12.6;56.1;2.5;4.1;6.7;1.9;136.4;22.8;75;12.6
14/5/2014;1;0;0.09;15.7;37.4;2.4;4.7;3.1;2.1;133.1;23.1;73;12.7
14/5/2014;2;0;0.06;16.1;38.6;3.9;5.9;1.8;2;134;22.8;75;15.5
14/5/2014;3;0;0.07;14.3;22.8;2;4.6;2.3;1;144.4;22.4;76;14.8
14/5/2014;4;0;0.06;12.2;30.9;19.3;29.5;2.3;0.1;136.9;21.8;78;6.7
14/5/2014;5;0;0.05;13.9;32.5;38.1;50.3;2.8;1.2;132.4;22.6;75;10.4
14/5/2014;6;0;0.13;7;24.9;25.2;34.7;10.4;1;130.1;23;72;11.4
14/5/2014;7;0;0.29;5;34.2;11.5;18.1;12.6;1.6;132.3;23.6;70;12.4
14/5/2014;8;0;0.3;8.1;33.2;9;16.1;9.7;2.6;133.1;24.3;68;15.8
14/5/2014;9;0;0.14;12.9;20.6;7.4;11.8;6.6;4.5;128.2;25.8;63;15.5
14/5/2014;10;0;0.12;13.3;13.4;6.9;11.5;7.1;4.5;130.9;26;62;16
14/5/2014;11;0;0.1;14.8;9.5;7;12.2;4.5;5.6;128.8;26.1;60;15.4
14/5/2014;12;0;0.12;14.2;9;12.7;19.6;4.9;5.8;132.6;26.4;60;16.5
14/5/2014;13;0;0.13;13.7;6.3;5.9;11.5;5.2;5.3;131;26.7;60;15.9
14/5/2014;14;1.2;0.14;14.1;6.9;8;13;7;5.4;132.4;26.7;59;17.1
14/5/2014;15;1.1;0.1;15.3;4.4;8.1;15.1;5.9;6.2;126.9;25.6;64;15
14/5/2014;16;1.4;0.12;13.3;5;8.1;15.9;5;5.6;126.7;25;68;15.7
14/5/2014;17;1.3;0.14;12.4;10.4;5.8;12.5;7;4.8;126.8;24.7;69;15.5
14/5/2014;18;0.8;0.16;10.6;16.3;8;15.2;7.8;3.9;130.6;24.6;69;15.9
14/5/2014;19;0.6;0.14;11.2;49.6;6.2;12.3;6.7;4.1;131.7;24.4;71;14.9
14/5/2014;20;0.4;0.14;10.5;70.9;4.6;8.4;7.2;4.5;131.3;24.4;71;14.9
14/5/2014;21;0.2;0.11;10.7;62.3;4.1;6.5;6.3;4.8;129.1;24.6;73;13.4
14/5/2014;22;0;0.09;11.5;47;2.3;4.9;3.9;5.7;128.7;24.3;78;14.2
14/5/2014;23;0;0.07;9.8;88.4;0.7;2.3;2.5;5.4;128.3;23.6;81;13.5
14/5/2014;24;0;0.04;10.8;53.3;1;2.5;2.9;4.3;127;23.9;80;13.9
15/5/2014;1;0;0.01;11.2;40.3;4;7.2;1.9;4.2;127.5;23.2;86;13.8
15/5/2014;2;0;0;9.6;39.1;3.5;6.1;1.9;3;128.7;22.7;87;15.6
15/5/2014;3;0;0.01;5.4;47.5;2.9;4.3;3.4;0.7;<Samp;22.3;89;8.6
15/5/2014;4;0;0.02;1.8;30.1;24;28.3;3;0.2;<Samp;22.1;89;5.4
15/5/2014;5;0;0.01;5.1;63.2;41;46.2;2.2;1.2;135.9;22.6;90;10.5
15/5/2014;6;0;0.12;2.4;45.2;39.3;44.7;4.7;0.9;128;22.7;90;13.3
15/5/2014;7;0;0.25;1.7;23.9;<Samp;<Samp;6.2;2.2;137.4;22.7;90;15.4
15/5/2014;8;0;0.47;2;20.8;NoData;NoData;6.2;2.4;142.1;23.2;90;20.4
15/5/2014;9;<Samp;<Samp;<Samp;<Samp;28.8;35;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
15/5/2014;10;NoData;NoData;NoData;NoData;20.1;24.2;NoData;NoData;NoData;NoData;NoData;NoData
15/5/2014;11;0;0.22;3.8;6.3;13.9;18.3;7.2;2.4;123.9;27.1;72;21.1
15/5/2014;12;0;0.13;4.7;6;17.7;22.4;4.5;3.3;125.7;27.6;70;22
15/5/2014;13;0;0.15;5.2;6.9;51.3;58.7;4.8;4.3;129.2;26.6;74;18.4
15/5/2014;14;0;0.19;4.7;36.2;35.3;42;4.9;3.7;125;24.8;83;17.5
15/5/2014;15;0.2;0.56;1.8;36.4;25;30.7;8.4;2;144.1;23.3;89;22
15/5/2014;16;0.1;0.42;2.8;60.8;17.4;25.9;7.5;2.7;140.2;24;85;19.1
15/5/2014;17;0;0.28;3;35.6;13.2;20.5;6.5;2.9;135.4;23.5;87;14.5
15/5/2014;18;0;0.36;2.4;46.5;30.2;37.7;8.6;1.7;146.4;23.2;89;23.7
15/5/2014;19;0;0.24;3.3;89.3;40.8;47.3;7.4;2;131.1;23.2;89;12.2
15/5/2014;20;0;0.37;1.2;66.1;17.9;23.9;8;1.4;136.9;23.3;89;11.7
15/5/2014;21;0;0.35;0.8;55.3;62.3;66.9;7.7;1.6;136;23.5;89;11.3
15/5/2014;22;0;0.22;3.1;92.2;45.1;52.8;6.5;3;132.3;23.4;89;16.9
15/5/2014;23;0;0.59;0.8;51.4;19.9;29.2;5.6;0.5;127.7;22.4;90;45.7
15/5/2014;24;0;0.44;0;47.4;8.3;14.3;8.2;0.9;119.6;22.4;91;14.8
16/5/2014;1;0;0.34;0;28.6;3.7;8.4;9.4;0.5;161.6;22.3;91;19.4
16/5/2014;2;0;0.14;2.6;15;3.4;5.6;6.1;0.5;138.1;22.1;91;13.6
16/5/2014;3;0;0.13;2.8;17.8;4.2;7;5;0.6;105.7;22.1;92;11.8
16/5/2014;4;0;0.14;6.7;13.9;42.9;50.4;2.6;1;125.3;21.8;92;17.8
16/5/2014;5;0;0.13;8;16.5;159.6;157.4;3;2.3;93.5;21.6;92;25.9
16/5/2014;6;0;0.32;2.3;8.9;57;65.4;7.9;1.5;64;21.6;91;40.5
16/5/2014;7;0.4;1.11;0;8.3;63.1;75.4;3.6;0.6;144.5;21.8;91;32.6
16/5/2014;8;0.2;0.91;0.4;36.3;87.4;98.9;10;0.5;103.7;21.8;91;43.3
16/5/2014;9;0.4;1.08;0.4;24.7;60.3;73.8;12.4;0.8;74.3;22.5;90;46.5
16/5/2014;10;0.2;1.19;1;31;32.2;40.2;13.2;0.9;166.3;24;85;24.3
16/5/2014;11;0.4;0.87;2.8;18.2;29.5;36.5;14.4;1.4;164;24.5;80;18.4
16/5/2014;12;0.5;0.51;5.2;18.4;25.2;31.8;9.2;1.6;146.9;25.1;77;18.4
16/5/2014;13;InVld;0.45;5.4;12.7;10.8;16.3;7.9;2.3;152.4;25.6;76;24.4
16/5/2014;14;InVld;0.25;4.4;9.4;15.4;22.1;6.9;2.7;146.2;24.8;79;21
16/5/2014;15;InVld;0.17;5.5;22.1;18.1;24.3;5.6;3.2;126.5;24.1;82;17.9
16/5/2014;16;InVld;0.16;4;29.1;23.1;29.9;6.7;2;131.4;23.1;89;13.8
16/5/2014;17;InVld;0.19;4.6;51.4;32.6;39.5;6.2;2.2;135.5;22.8;88;15.8
16/5/2014;18;InVld;0.33;2.7;58.6;54.7;58.3;7.5;1;143.3;22.4;90;18.4
16/5/2014;19;InVld;0.38;1.2;36.5;34.4;40;6.9;0.4;140.4;22.5;90;10.5
16/5/2014;20;InVld;0.51;0;61.5;56;58.3;5;0.1;151.4;22.5;90;17.2
16/5/2014;21;NoData;0.36;0.4;83.2;44.4;48.2;5.8;1;135.4;23.2;90;10.3
16/5/2014;22;InVld;0.53;0.3;57.9;25.2;32.4;4;0.9;150.2;23.5;89;13.7
16/5/2014;23;InVld;0.38;0.6;39;13.6;18.8;5.6;0.5;145.2;23.2;90;18.9
16/5/2014;24;InVld;0.21;0.6;20.4;10.7;15.5;7.4;0.2;151.2;22.7;87;12.6
17/5/2014;1;InVld;0.19;0.2;34.1;2.4;6.5;5.2;0.1;<Samp;22.3;90;0
17/5/2014;2;InVld;0.17;0.6;67.6;4.7;8.7;5;0.1;178.6;22.4;90;6.9
17/5/2014;3;InVld;0.07;2.3;49.4;7;10.3;4.2;0.1;129.1;22.3;90;10.1
17/5/2014;4;InVld;0.06;2.5;52.7;56.6;57.2;4;0.1;<Samp;22.2;90;3.9
17/5/2014;5;InVld;0.1;1.4;68.4;138.5;131.1;3.4;0.1;<Samp;22.2;90;0
17/5/2014;6;InVld;0.22;0;67.1;165.3;158.5;2.2;0.1;<Samp;22.2;90;7.1
17/5/2014;7;InVld;0.71;0;103.7;72.5;80;0.2;0.1;147.4;22.6;90;7.4
17/5/2014;8;InVld;1.19;0;108.7;29.3;36.8;1.4;0.4;156.2;24.1;85;19.3
17/5/2014;9;InVld;0.64;1.3;66.1;17.3;23;9.6;0.9;147.9;25.9;72;19
17/5/2014;10;InVld;0.36;5.2;48;20;26.9;8.1;1.3;138.8;26.8;66;21
17/5/2014;11;InVld;0.2;6.7;27.2;10.7;18.1;6;1.4;131.7;27;64;18
17/5/2014;12;InVld;0.27;6.5;33.8;45.8;55.1;7;2.3;137.8;26.2;70;21
17/5/2014;13;InVld;0.23;6.6;43;18.5;24.7;7.5;2.5;140.8;24.9;77;19.3
17/5/2014;14;InVld;0.61;3.1;41.7;9.1;13.1;9.8;2.1;170.4;24.8;75;19
17/5/2014;15;InVld;0.38;5.9;34.6;16.5;22.3;6.5;2.2;148.4;25.8;73;22.1
17/5/2014;16;InVld;0.26;7.7;18.7;53.2;59.4;4.6;2.5;133.9;25.5;75;15.8
17/5/2014;17;InVld;0.29;5.7;24.2;60.3;66.5;6.7;1.6;138.8;24.9;79;16.2
17/5/2014;18;InVld;0.71;2.7;54.6;50.4;56.8;8.6;1.7;149;24.7;76;17
17/5/2014;19;InVld;0.78;1.6;73.5;60.4;66;7.9;2;148.4;24.5;75;18.9
17/5/2014;20;InVld;0.68;2;60.4;43.4;50.4;7.8;1.7;145.2;24.4;73;19.4
17/5/2014;21;InVld;0.71;1.7;53.5;46.9;52;7.6;1.8;144.6;24.3;74;19.3
17/5/2014;22;InVld;0.57;2.3;56.9;31.8;37.8;7.6;1.7;148.1;24.3;74;20.8
17/5/2014;23;InVld;0.57;2.4;74.4;9.5;13.9;6.6;1.7;150.1;24.2;75;18
17/5/2014;24;InVld;0.51;2.7;55.4;10.2;13.3;6.6;1.9;136.5;24;76;19.1
18/5/2014;1;InVld;0.36;4.7;50.2;2.6;5.5;4.6;1.2;141.6;22.6;85;17.9
18/5/2014;2;InVld;0.33;4.9;50.3;4.4;6.2;3.4;1.7;139.9;22.7;84;15.4
18/5/2014;3;InVld;0.2;8.3;47.7;2;4.3;3.2;2.2;133.6;22.5;85;16.5
18/5/2014;4;InVld;0.21;7.8;31.4;9.5;12.5;2;2;131.4;22.6;83;14.9
18/5/2014;5;InVld;0.19;9;33.6;32.9;38.6;2.5;2.3;127.1;22.9;83;18.6
18/5/2014;6;InVld;0.22;6.5;39.5;32;37.8;3.4;1.7;136.8;23;83;15
18/5/2014;7;InVld;0.4;3;29.6;9;13.5;6.4;1.4;140.1;23.3;82;17.4
18/5/2014;8;InVld;0.37;3.7;40.5;6.9;11;6.3;1.3;129.5;24.5;77;17.4
18/5/2014;9;InVld;0.2;6.5;24.8;5.2;8;4.4;2.6;126.4;23.5;80;14.5
18/5/2014;10;InVld;0.2;8.1;47.3;5.5;7.8;4.3;3.5;123.2;23.1;85;14.3
18/5/2014;11;InVld;0.18;8.8;28.3;10;13.5;2.9;4.2;124;23.2;85;13.8
18/5/2014;12;InVld;0.18;8.9;14.4;12.8;15.2;2.6;4;130.7;25.5;73;16.6
18/5/2014;13;InVld;0.21;7.7;8.5;5.2;7.8;3.6;3.5;125.4;25.6;73;21.3
18/5/2014;14;InVld;0.17;8.5;6.6;8.4;10.9;2.8;3.3;134.7;25.4;73;18.4
18/5/2014;15;InVld;0.14;7.9;6.7;7.7;11.9;2.7;2.8;129.7;26.1;69;15.8
18/5/2014;16;InVld;0.17;7.8;3.8;20.6;25.8;2.9;2.6;132.4;25.2;73;20.5
18/5/2014;17;InVld;0.18;7.7;2;48.2;54.1;4.4;2.4;129.8;24.1;79;18.6
18/5/2014;18;InVld;0.34;5.7;20.6;52.7;58.9;5.5;1.8;137.6;21.8;87;15.6
18/5/2014;19;InVld;0.63;1.7;44.9;37.4;43.5;6.6;0.7;151.7;21.9;90;17.9
18/5/2014;20;InVld;0.74;1.7;53.9;33.2;37.7;6.5;0.6;130.8;21.4;91;15.6
18/5/2014;21;NoData;0.53;2.2;52.9;25.4;31.9;6.4;0.7;132.2;21.7;91;20.5
18/5/2014;22;InVld;0.42;2.6;42.3;8.8;14.2;5.4;0.7;139.8;21.5;91;19.4
18/5/2014;23;InVld;0.42;2.1;35.9;5.1;8.2;6.6;0.4;131.4;21.4;91;13.6
18/5/2014;24;InVld;0.26;2.9;22.9;3.2;6.3;5.5;0.6;133.9;21.4;91;14.1
19/5/2014;1;InVld;0.2;4.9;15.4;1.8;3.9;3.2;0.5;147.3;21.3;91;19.9
19/5/2014;2;InVld;0.21;4;10.6;0.7;1.9;3.4;0.1;<Samp;20.8;91;1.4
19/5/2014;3;InVld;0.14;5.6;6.1;4.9;6.1;2.1;1.1;128.6;21;91;12.8
19/5/2014;4;InVld;0.13;7;9.7;55.2;54.9;1.3;1.1;136.8;21.2;90;13.7
19/5/2014;5;InVld;0.13;2.9;10.5;118.1;117.9;1.3;0.2;116.6;20.8;91;3.4
19/5/2014;6;InVld;0.34;0.4;7.1;130.3;132.8;2;0.6;143;21;91;13.8
19/5/2014;7;InVld;0.9;0;53.6;73.9;79.6;4.2;1.2;79.5;21.7;91;32.2
19/5/2014;8;InVld;1.39;0;34.3;31.8;36.6;4.6;0.4;138.9;22.8;90;38.3
19/5/2014;9;InVld;0.86;1.6;19.9;27.9;33.9;7.7;1.5;139.5;24.5;82;22.5
19/5/2014;10;InVld;0.43;4.4;11.3;13.5;17.6;5.7;2.5;133.6;25.8;73;22.4
19/5/2014;11;InVld;0.42;5;6.8;16.2;19.1;6.7;2.1;140.6;26.4;68;18.6
19/5/2014;12;InVld;0.32;6.3;6.6;14.9;18;4.7;2.6;131.5;26.6;68;19.4
19/5/2014;13;InVld;0.29;6.2;4.5;14.2;18.9;3.9;3.1;134.1;26.5;68;20.5
19/5/2014;14;InVld;0.11;6.6;3.8;11.3;17.5;3.3;3.2;135.5;26.4;69;22
19/5/2014;15;InVld;0.16;6.5;4.8;40.6;49.2;5;3.4;130.5;25.6;75;17.9
19/5/2014;16;InVld;0.12;7.6;12.9;38.4;45;6.3;3.6;127.6;24.9;76;15.2
19/5/2014;17;InVld;0.46;2.7;23.8;33.9;41;9.1;1.7;130.5;23.1;82;21.7
19/5/2014;18;InVld;0.49;2;37.5;36.1;43.6;7.5;1.5;139.9;22.4;85;15.9
19/5/2014;19;InVld;0.46;2.3;35.7;53.8;60.7;7.3;1.2;151.6;22.2;86;20.7
19/5/2014;20;InVld;0.42;0.3;40.6;54.7;58.1;7.6;1.6;129.2;22;88;9.7
19/5/2014;21;InVld;0.45;2.2;28.9;39.6;43.3;8;1.5;140.2;22.1;87;17.9
19/5/2014;22;InVld;0.41;0;32.6;16.7;22;4.5;0.4;139.6;21.5;90;15.3
19/5/2014;23;InVld;0.3;0;46;4.6;7.3;4.5;0.1;126.1;21.5;91;9.9
19/5/2014;24;InVld;0.17;0.1;26.2;3.3;3.7;5.2;0.1;<Samp;21.4;91;3.6
20/5/2014;1;InVld;0.09;1.4;35.4;1.1;2.1;2.8;0.4;138.4;21.7;91;8.9
20/5/2014;2;InVld;0.05;4.4;21.9;4.2;5;1;1.7;136.5;22;91;11.1
20/5/2014;3;InVld;0.03;4.7;13.9;5.3;7.9;1;0.7;137.1;21.9;88;11.6
20/5/2014;4;InVld;0.02;5.3;9.3;39.7;43.9;1.1;1.5;135.4;22.2;86;11.7
20/5/2014;5;InVld;0.04;6.1;19.7;121.4;120.6;3;2;139.1;23.1;80;15.7
20/5/2014;6;InVld;0.18;2.4;11.9;63.1;67.2;5.3;1.8;140;23.2;80;13.4
20/5/2014;7;InVld;0.78;1;14.3;36.8;42;6.1;2;143.6;23.5;79;14.6
20/5/2014;8;InVld;0.64;2.3;38.5;13;16.8;6.3;2.6;141.6;24.5;76;17.1
20/5/2014;9;InVld;0.43;4.2;48.5;12.5;17.2;6.8;2.9;138.4;25.5;71;17.8
20/5/2014;10;InVld;0.17;6.9;26.9;14;18.1;4.3;4.1;132.3;26.7;66;18.7
20/5/2014;11;InVld;0.16;6.5;16.6;11.3;14.7;4.9;4.1;129.5;27;65;19.2
20/5/2014;12;InVld;0.13;6.6;19.9;12.1;16.1;4.4;3.8;126.6;26.9;67;19
20/5/2014;13;InVld;0.14;7.2;13.2;36.8;39.9;4.3;4.9;135.7;27;64;17.7
20/5/2014;14;InVld;0.15;6.2;8.6;48.2;54.7;4.1;4.1;130.5;25.2;76;15.2
20/5/2014;15;InVld;0.38;3.7;46.9;53.5;58.5;4.9;2.7;139.4;24.8;79;16.9
20/5/2014;16;InVld;0.44;3.2;48.5;71.2;75.7;7.8;2.7;136.6;25.4;74;20.2
20/5/2014;17;InVld;0.51;2.7;55;68.7;72.3;6.3;2.8;139.5;24.1;77;16.8
20/5/2014;18;InVld;0.69;2.2;41.6;70;72.1;7.4;2.3;143.2;23.6;80;16
20/5/2014;19;InVld;0.75;1.7;36.7;55.9;61.6;6.1;2.4;146.3;23.6;78;15.4
20/5/2014;20;InVld;0.55;1.7;76.5;46;52.4;5.7;2.3;145.8;23.8;78;18.4
20/5/2014;21;InVld;0.47;2;59.6;40.9;45.5;7.1;2.5;144.7;23.8;77;18
20/5/2014;22;InVld;0.43;3.1;33;16.5;20.9;7.3;2.7;143.9;23.9;75;18.4
20/5/2014;23;InVld;0.42;3.1;27.1;3.5;6.5;5.9;2.2;144.7;24;74;20.8
20/5/2014;24;InVld;0.2;4.6;15.6;2.6;5.5;4.9;2.4;142;23.9;76;18.7
21/5/2014;1;InVld;0.11;7.7;20.9;2.5;4.7;3;1.7;144.2;23.7;75;20.3
21/5/2014;2;InVld;0.14;7.7;22.1;2.1;3.9;3.2;1.6;143.3;23.5;74;22.9
21/5/2014;3;InVld;0.09;8;13.8;4.9;7.4;2.3;1.8;140;23.6;76;19.5
21/5/2014;4;InVld;0.09;8.2;27.9;20.3;24.3;1.9;2.3;143.7;23.6;78;19.1
21/5/2014;5;InVld;0.09;7.6;34.7;97.5;99.9;2.6;2.2;145.6;23.5;78;22.8
21/5/2014;6;InVld;0.16;5.9;20.4;59;62.8;4.7;2.6;129.9;23;78;25.4
21/5/2014;7;InVld;0.76;1.3;28.7;33.5;38.2;5.9;1.2;146.1;22.6;82;26.1
21/5/2014;8;InVld;0.62;2.7;78.1;27.7;31.7;6.5;2.8;139.6;24.4;74;24.2
21/5/2014;9;InVld;0.42;4.2;76.7;14.4;18;5.8;3;130.4;26.5;67;25.4
21/5/2014;10;InVld;0.34;4.9;90.1;12.5;15.2;5.8;3.3;132.6;25.9;69;21.8
21/5/2014;11;InVld;0.23;6.6;97.8;13.8;17.4;4.1;4.7;129.7;27.1;65;19.7
21/5/2014;12;InVld;0.19;7;89.5;20;24.2;3.2;5;130.8;26.8;68;18.6
21/5/2014;13;InVld;0.2;6.4;87.5;17.9;21.8;3.9;4.7;132.3;27.1;65;18.5
21/5/2014;14;InVld;0.23;6.1;67.1;22;26.8;4.4;4;133;27.1;65;19.4
21/5/2014;15;<Samp;0.26;5.7;75.2;37.6;43.8;4.7;3.9;130;26.6;66;19.1
21/5/2014;16;1.3;0.32;5;75.5;38.6;45.6;5.2;3.8;136.5;25.9;68;19.9
21/5/2014;17;1.3;0.55;3.3;64.6;26.6;35.1;6.8;3;139.2;25.4;70;21.2
21/5/2014;18;1.4;0.64;3.2;47;46.6;53.3;8.5;2.7;141;25;72;21.4
21/5/2014;19;1.4;0.52;3.6;93.6;51.9;59.3;8.7;2.2;143.5;24.7;72;25.6
21/5/2014;20;1.4;0.54;2.4;101.4;31.2;36.6;8.2;2.6;141.2;24.8;71;22.1
21/5/2014;21;1.4;0.46;2.4;81.5;40.7;46.8;9.3;2.7;143.8;24.9;71;20.4
21/5/2014;22;1.3;0.35;4.1;71.8;12.3;16.7;6.5;3.3;141.1;24.4;76;20.2
21/5/2014;23;1.3;0.44;2.7;117.9;3.2;5.3;6.9;2.2;146.2;22.6;87;18.3
21/5/2014;24;1.1;0.19;4.8;72.6;2.5;4.9;4.5;2.8;137;22.7;86;16
22/5/2014;1;1;0.07;7.7;47.9;1.3;2.2;2.3;2.4;128;22.3;89;14.7
22/5/2014;2;1.1;0.04;7.4;47.7;1.4;1.9;2.7;2.6;132.5;22.5;90;16.3
22/5/2014;3;1;0.04;8.4;31;1.4;1.9;1.9;3.5;129.4;21.8;90;17.8
22/5/2014;4;1;0.03;9.2;17.1;5.2;9.2;0.8;3.2;132.9;21.4;90;17
22/5/2014;5;0.9;0.04;8.8;25.5;39.3;43.5;0.8;3;128.8;21.8;91;12.2
22/5/2014;6;0.9;0.04;6.7;75.5;30.5;36.5;4;3.2;122.8;22.1;91;12.6
22/5/2014;7;1.1;0.35;3.6;46.6;18.2;22.4;5;3.4;131.6;21.9;91;14.8
