Data_BR;Hora_BR;SO2_BR;CO_BR;O3_BR;MP_BR;NO_BR;NOX_BR;NO2_BR;VEL_VENTO_BR;DIR_VENTO_BR;TEMP_BR;UMID_BR;STWD_BR
3/6/2016;10;0.4;0.75;1.7;77.2;51.8;98.7;46.4;1.9;176.6;27.9;67;55.7
3/6/2016;11;0.4;0.84;2.1;53.3;67;121.9;54.4;2.3;129.8;28.9;63;45.7
3/6/2016;12;0.4;0.8;4.2;53.5;60.2;110.7;50.1;2.6;133.2;29.7;60;44.6
3/6/2016;13;0.4;0.92;4.9;47.9;74.6;117.4;42.9;2.5;121;29.2;61;36.8
3/6/2016;14;0.7;0.71;2.3;37;67.8;92.2;25.2;4.4;121;29.1;62;15.9
3/6/2016;15;0.8;0.64;2.8;49.9;66.4;91.7;25.7;5.2;124.1;29;62;14.5
3/6/2016;16;0.7;0.64;2.5;58.2;66.3;89.5;23.4;3.7;107.8;29;63;23.8
3/6/2016;17;0.8;0.83;1.7;50.1;77.8;99.6;22.3;3.6;83.6;28.2;64;25.5
3/6/2016;18;0.7;0.91;1.1;27;86.6;111.3;25;3.9;72.9;27.1;68;24.4
3/6/2016;19;0.7;0.83;0.6;59.8;73.6;96.1;22.6;5.5;62.8;26.7;73;24.2
3/6/2016;20;0.7;0.55;0.6;37.1;56.8;72.3;16.2;5.5;61.7;26.3;76;23.6
3/6/2016;21;0.6;0.53;0.6;54.1;61.4;78.3;16.8;4.9;59.1;26;77;24.4
3/6/2016;22;0.7;0.51;0.5;47.8;49.8;67.4;17.3;3.7;58.2;25.6;78;27.9
3/6/2016;23;0.5;0.63;0.6;47.2;53;65.9;12.7;2.5;54.1;25.3;80;41.1
3/6/2016;24;0.5;0.34;0.6;47.7;44.4;55.5;11.2;2.1;59.1;24.9;82;37.9
4/6/2016;1;0.7;0.34;0.5;26.9;37.8;48.6;10.3;1.3;70.7;24.4;84;43.8
4/6/2016;2;0.6;0.38;0.8;34.6;39.4;49.7;9.8;0.9;75.6;24;86;28.3
4/6/2016;3;0.6;0.49;0.9;29;42.4;51.5;8.6;0.8;120.5;23.7;87;54.7
4/6/2016;4;0.8;0.49;0.9;28;44.5;52.8;7.8;0.6;132.4;23.7;88;52.1
4/6/2016;5;0.8;0.55;0.8;36.9;84.9;92;6.7;0.4;157.8;23.6;88;59.9
4/6/2016;6;1;0.67;0.7;48.1;181.8;187.5;5.9;0.6;89;23.6;88;58.3
4/6/2016;7;0.9;0.89;0.7;55;167.2;175.6;9.2;1.2;87.3;24.6;86;30.7
4/6/2016;8;0.7;0.61;0.5;82.8;60.5;69.8;9.6;1.6;139.5;27;76;42.8
4/6/2016;9;0.7;0.6;0.5;53.2;42.6;51.3;9.2;1.8;149.5;27.7;72;51.5
4/6/2016;10;0.6;0.57;0.6;41.5;35.4;45.5;10.4;2.7;157.8;28.2;70;39.7
4/6/2016;11;0.6;0.55;0.7;42.8;28.8;42;12.9;3.1;145.6;28.5;69;36
4/6/2016;12;0.8;0.84;1.2;36.1;51.7;76.4;24.5;3.4;129.9;28.4;68;17.1
4/6/2016;13;0.8;0.87;1.2;38.5;59.1;80.6;21.6;4.4;127.1;28.7;69;13.9
4/6/2016;14;0.2;0.54;1;40.2;47.5;68.4;20.5;4;119.8;29.4;65;27.3
4/6/2016;15;0.2;0.68;1;38.4;51.9;76.7;24.4;3.2;132.9;29.7;63;31.1
4/6/2016;16;0.1;0.43;1.5;50.3;42.1;59;17.1;4.2;130.4;29.3;64;26.1
4/6/2016;17;0;0.45;1.3;34.7;34.6;51.9;16.9;3.3;98.7;28.3;67;30.2
4/6/2016;18;0;0.38;1;27;37.3;83.7;46;3.1;88.3;27.1;72;35
4/6/2016;19;0.1;0.61;0.6;22.3;53;107.3;53.9;2.9;76.9;26.6;76;28.5
4/6/2016;20;0.2;0.66;0.5;33.4;46.8;63.9;16.9;3.4;63.2;26.4;78;31.2
4/6/2016;21;0.2;0.41;0.6;32;35.2;49.3;13.6;3.9;57.7;26.2;79;27.1
4/6/2016;22;0.2;0.43;0.6;37.2;29.1;41.7;12.4;4.3;61.3;26;80;27.9
4/6/2016;23;0.2;0.38;0.7;41.5;26.4;38.3;11.5;4;68.5;25.8;81;32.3
4/6/2016;24;0.2;0.32;0.6;32.2;19.2;29.2;9.4;3.8;65.7;25.6;82;27.3
5/6/2016;1;0.2;0.19;0.8;18.3;12.1;20.5;7.9;3.3;62.1;25.3;82;27.2
5/6/2016;2;0.3;0.13;0.9;22.5;13.1;21.4;7.7;2.3;59.8;25.1;83;37.1
5/6/2016;3;0.1;0.16;0.8;13;10.6;19.3;8.2;1.6;151.9;25;83;36.5
5/6/2016;4;0.3;0.23;0.7;9.9;24.1;32.7;8.1;0.8;95;24.6;85;44.4
5/6/2016;5;0.3;0.48;0.7;8.1;59.1;66.6;7.2;0.5;126.8;24.3;86;57.7
5/6/2016;6;0.5;0.52;0.7;18.5;110.9;117.5;6.3;0.6;142.2;24.1;87;51.9
5/6/2016;7;0.6;0.95;0.7;30.6;148.7;155.7;6.8;0.8;94.4;25.2;85;42.4
5/6/2016;8;0.3;0.47;0.7;49.4;40.6;49.9;9;1.1;78.5;27.8;75;59.7
5/6/2016;9;0.3;0.43;1;52.5;32.7;44.8;11.8;1;120.4;28.5;71;61
5/6/2016;10;0.3;0.35;1;34.6;25;37.2;11.9;1.1;205.3;28.5;71;63
5/6/2016;11;0.2;0.53;1;27;44.3;57.4;13.2;3.6;143.9;28.3;72;18.3
5/6/2016;12;0.1;0.38;1.5;22.8;28.1;37.5;9.1;4;126.7;29.5;66;33.8
5/6/2016;13;0.2;0.33;1.3;20.8;31;42.2;11.6;4.4;116.2;29;66;24.3
5/6/2016;14;0.6;0.37;1.3;18.2;27.7;36.7;9.4;5.2;118.3;29;66;18.5
5/6/2016;15;0.6;0.25;1.6;29.5;22.9;30.2;7.5;5;106;29.8;64;24
5/6/2016;16;0.5;0.3;1.3;18.8;22.6;32.2;9.2;4.1;96.8;29.5;64;37.8
5/6/2016;17;0.5;0.3;1;16.2;19.4;31.2;11.4;4.1;78.8;28.3;69;29.3
5/6/2016;18;0.4;0.38;1;21.4;30.6;38.2;7.4;3.8;66.2;27;73;29.5
5/6/2016;19;0.6;0.5;0.7;19.6;39.1;47.8;8.5;2.8;72.5;26.5;75;33.3
5/6/2016;20;0.7;0.43;0.7;23.3;35.1;46.4;10.9;3.2;65.5;26;76;33.5
5/6/2016;21;0.6;0.4;0.7;33.4;32.8;85.1;52;2.7;70.7;26;76;39.3
5/6/2016;22;0.5;0.53;0.6;17.8;43.2;63.2;19.5;1.7;70.3;25.9;77;44.2
5/6/2016;23;0.7;0.57;0.5;18.1;49.2;64.4;14.7;1;60.8;25.7;78;55.6
5/6/2016;24;0.7;0.52;0.7;18.6;53.4;67.4;13.5;0.7;104.7;25.3;79;52.7
6/6/2016;1;0.7;0.49;0.7;33.3;48.8;60;10.7;0.8;82.7;24.7;82;54.1
6/6/2016;2;0.7;0.2;0.6;27.9;18.4;30.8;11.8;1.5;65.1;24.7;81;43.4
6/6/2016;3;0.5;0.09;0.7;27.5;8.2;17.6;9;2.1;56.9;24.8;80;34.9
6/6/2016;4;0.7;0.12;0.8;14;10.8;20.2;8.8;1.5;76.3;24.6;82;38.1
6/6/2016;5;0.7;0.14;0.6;11.7;28.6;39.4;10.3;1.1;112.9;24.7;81;52.1
6/6/2016;6;0.9;0.58;0.9;9;118.8;131.9;13;0.6;137.1;24.8;82;63.8
6/6/2016;7;1.1;0.82;0.8;30.9;137.6;149;11.7;0.6;129.3;25.7;80;65.7
6/6/2016;8;0.9;0.75;0.5;39.3;87.6;96.8;9.3;1.4;77;26.9;74;60.1
6/6/2016;9;0.8;0.66;0.6;67.1;54.9;65.4;11.8;1.7;142.3;28.1;68;60.2
6/6/2016;10;0.9;0.59;0.7;50.1;53.2;71.1;18.5;2.3;134.4;28.6;65;49.6
6/6/2016;11;0.9;0.58;1.2;31.4;51.2;81.2;29.9;2.4;132.9;29.4;61;53
6/6/2016;12;0.8;0.45;2.4;55.3;42.3;95.2;52.5;2.2;166.9;30.3;57;55.4
6/6/2016;13;0.8;0.59;3.4;41.7;59.3;115.5;55.7;3.7;185.1;30.1;58;24.8
6/6/2016;14;0.3;0.79;1.2;37;86.2;117.4;31.5;4.5;161.1;29.2;63;15.5
6/6/2016;15;0.4;0.52;1.3;39.5;54.3;87;32.8;4.8;152.5;29.8;58;17.6
6/6/2016;16;0.4;0.6;1.5;39.6;58.1;78.3;20.9;5.2;149.9;29.2;59;18
6/6/2016;17;0.3;0.71;1.3;56.2;56.7;72.8;16.6;4.1;141.3;27.8;68;23.8
6/6/2016;18;0.4;1.19;0.7;51.7;95;111.6;18.4;2.8;90.3;27.2;71;29.6
6/6/2016;19;0.3;1.11;0.6;47.2;104.4;119.8;16.5;2.6;71.5;26.7;74;26.7
6/6/2016;20;0.3;0.83;0.5;62.2;86.5;103.3;16.3;1.9;82;26.3;76;36.7
6/6/2016;21;0.4;0.69;0.5;45.7;86.9;101.7;14.8;2.1;68.6;26;78;35.3
6/6/2016;22;0.3;0.61;0.5;45;51.5;66.3;14.5;3.3;56.4;25.8;79;30.2
6/6/2016;23;0.2;0.56;0.8;42.4;31.9;45.9;14.1;4;59.7;25.6;79;27.9
6/6/2016;24;0.1;0.2;0.7;51.3;18.4;28.5;9.7;4.4;57.1;25.4;80;25.8
7/6/2016;1;0.2;0.13;1;39;10.4;19.6;8.7;4;56;25.2;81;27.3
7/6/2016;2;0.1;0.11;1.2;20;9.3;17.2;7.4;3.5;56.2;24.9;82;31.1
7/6/2016;3;0.1;0.1;1.2;11.3;6.7;14.6;7.3;1.8;81.3;24.8;82;53.6
7/6/2016;4;0.2;0.11;1;6.6;11.3;19.1;7.4;1;99;24.4;84;59
7/6/2016;5;0.3;0.12;0.9;12.4;22.3;31.4;8.7;0.8;98.3;24.1;85;67.8
7/6/2016;6;0.3;0.3;0.7;28.7;72.7;83.4;10.7;0.8;93.9;24.1;86;69
7/6/2016;7;0.4;0.54;0.6;17.6;86.6;99.5;12.6;1.7;75.8;24.6;84;59.8
7/6/2016;8;0.3;0.78;0.6;43.7;64.3;74.3;10.2;1.6;100.3;26;79;61.8
7/6/2016;9;0.4;0.74;0.6;66.1;70.9;81.3;10.8;1.6;126;26.7;76;63.3
7/6/2016;10;0.3;0.7;0.6;60.8;58.3;69;11.1;2.2;150.1;28.2;70;52.1
7/6/2016;11;0.3;0.79;1.1;48.9;41.1;53.7;13;3.1;166.9;29.4;66;34.6
7/6/2016;12;0.2;0.9;1.5;30.6;45.4;58.4;13.9;3.7;163.8;30.2;63;27.8
7/6/2016;13;0.2;1.05;2.4;44.8;52.6;80.7;28;3.3;138.3;30.3;62;32.4
7/6/2016;14;0;0.63;4.2;32.5;41.1;67.1;25.8;2.9;126.5;29.6;66;22.7
7/6/2016;15;0;0.63;3.6;39.1;53.8;82.3;28.3;3.2;116.8;29.5;67;19.3
7/6/2016;16;0.1;0.53;1.6;52.8;60.7;75.8;15;3.5;97.4;30.1;65;29.7
7/6/2016;17;0;0.59;1.2;32;75.1;88.7;15.3;3.7;121.6;28.9;69;15.6
7/6/2016;18;0.2;0.98;0.7;59.2;118.2;130.6;15.7;2.8;78;28;70;29.4
7/6/2016;19;0.1;0.96;0.6;37.1;117.9;132;17;3.4;64.5;27.5;70;31.2
7/6/2016;20;0;0.35;0.6;43.9;60;75.2;15.2;4.2;62.7;26.9;69;29.3
7/6/2016;21;0;0.16;0.7;55;49.6;63;13.1;4.2;57.9;26.3;76;33.3
7/6/2016;22;0;0.23;0.7;78.4;39;50.7;11.2;4;57.3;25.9;81;35.9
7/6/2016;23;0;0.1;0.9;54.4;35.9;42.3;9.1;3.7;58.7;25.6;82;37.6
7/6/2016;24;0;0;1.1;45.2;20.8;28.1;7.2;4.2;58.3;25.5;83;39
8/6/2016;1;0;0;1.4;31.6;11.6;18;5.9;3.9;55.7;25.3;84;34.6
8/6/2016;2;0;0;1.6;32.6;10.3;27.1;16.4;2.3;70.8;25.1;84;59.4
8/6/2016;3;0;0;1.7;28.8;10.6;114;102.9;1.5;69.6;24.9;84;64.7
8/6/2016;4;0;0;2;28.7;8.5;43.5;34.5;1.3;99;24.7;85;66.3
8/6/2016;5;0;0;1;22;18.1;32;13.4;1.8;159.4;24.7;85;54.9
8/6/2016;6;0;0.03;0.6;26.5;65.2;78.2;13;1;133.1;24.8;84;65.1
8/6/2016;7;0;0.23;0.6;36.9;83.4;96.2;13.4;1.2;100.2;25.3;82;67.3
8/6/2016;8;0;0.46;0.7;34.7;69.3;81.1;12.1;1.8;88.4;26.5;76;63.2
8/6/2016;9;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData
8/6/2016;10;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData;NoData
8/6/2016;11;0;0.26;1.6;34.7;35.6;49.2;13.6;2.8;167.5;29.3;65;43.6
8/6/2016;12;0;0.42;1.9;46.7;43.4;60.9;17.4;3.9;159;30;63;27.9
8/6/2016;13;0;0.47;2.2;58.5;50.7;71.6;20.5;4.5;144.2;29.5;65;22.4
8/6/2016;14;0.1;0.88;2.7;56.6;73.3;99.2;26.3;5.3;135.2;28.9;68;12.9
8/6/2016;15;0;0.64;2.2;54.5;60.5;76.5;16.1;4;136.6;29.8;64;29.5
8/6/2016;16;0;0.56;1.7;46.7;55.1;70.1;15.1;3.3;101.5;30.3;60;33.6
8/6/2016;17;0.1;0.74;1.1;51.8;65.2;81.8;16.9;3;89.8;29.1;64;31.5
8/6/2016;18;0.1;0.74;0.9;46;70.4;84;14.6;3.5;83.9;27.5;73;21
8/6/2016;19;0;0.96;0.8;36.5;91.6;106.2;16.1;2.8;78.8;26.9;78;23.8
8/6/2016;20;0;0.59;0.6;69.4;71.1;83.3;12.8;2.8;74.2;26.6;79;28.3
8/6/2016;21;0;0.53;0.5;58.1;66.2;78.7;12.4;2.4;78.1;26.4;80;25.6
8/6/2016;22;0;0.58;0.6;47.6;76.8;87.4;10.6;1.7;90.1;26.3;80;32
8/6/2016;23;0;0.41;0.6;49.9;50;60;9.7;2.1;74;26.2;79;36
8/6/2016;24;0;0.14;0.6;29.9;37.1;48.9;11.4;1.5;63.3;25.9;80;42.3
9/6/2016;1;0;0.13;0.7;50;32.2;58.1;25.4;1.3;69.5;25.6;81;38.5
9/6/2016;2;0.1;0.19;0.6;27.1;63.9;172.1;107.8;0.6;84.5;24.9;84;58.5
9/6/2016;3;0.1;0.22;0.7;32.1;78.8;96.1;16.8;0.7;117.7;24.4;86;29.8
9/6/2016;4;0.1;0.1;0.6;44.2;69;80;10.5;0.9;64.1;24.1;87;50.1
9/6/2016;5;0.2;0.12;0.7;39;89;99;9.6;0.7;71.4;23.9;87;61.4
9/6/2016;6;0.5;0.39;0.7;26.3;210.1;221.4;11.7;0.9;110.1;24.1;87;40.5
9/6/2016;7;0.7;1;0.6;61.8;328;338.5;11.5;1;115.3;25.2;82;36.7
9/6/2016;8;0.3;0.7;0.5;98;122.9;133.6;11.6;1.4;123.2;28.2;69;32.5
9/6/2016;9;0.2;0.6;0.7;81.6;69;81.6;13;2.5;88.2;29.1;63;35.4
9/6/2016;10;0.2;0.46;0.7;45.3;53.7;67.3;13.6;2.7;95;29.8;59;32.3
9/6/2016;11;0.2;0.51;0.9;30.9;47.1;66.7;19.4;3.1;151.8;28.7;68;24.5
9/6/2016;12;0.1;0.59;1.3;58.5;57.6;79.6;22.3;2.7;146;28.4;69;28.1
9/6/2016;13;0.2;0.65;1.3;39.8;68.2;91.5;23.4;4.4;139.5;29;65;13.5
9/6/2016;14;0.1;0.89;0.8;37.2;106.8;129.3;24;5.5;134.8;29.1;62;7.5
9/6/2016;15;0.3;0.9;1;31.9;85.7;104.4;19;5.6;131.8;29.2;62;9.6
9/6/2016;16;0.1;0.63;1;35.1;70.2;82.8;15.5;5.1;122.1;29.1;64;15
9/6/2016;17;0.1;0.54;1;20.3;73.5;87.2;15.1;5.1;124.6;27.9;67;14.5
9/6/2016;18;0.2;0.66;0.9;26.8;74.2;88;14.7;4;119.5;27.1;71;17.4
9/6/2016;19;0.1;0.73;0.8;25.9;95.7;106.8;14.4;3.5;120.4;26.9;72;18.2
9/6/2016;20;0.1;0.53;0.8;42.5;84.8;98.4;14.7;3.7;130;26.7;72;15.9
9/6/2016;21;0.1;0.45;0.7;26.8;84.6;123.4;38.2;3;127.6;26.6;72;17.1
9/6/2016;22;0.2;0.71;1.1;30.2;78.8;202.8;123.4;1.5;110.5;26.6;72;40.7
9/6/2016;23;0.1;0.46;0.5;52.7;67.3;89.7;21.9;1.4;81.7;26.4;74;44.6
9/6/2016;24;0.1;0.27;0.6;50.2;55.3;77.2;21.3;1.5;109.3;26.1;73;30.3
10/6/2016;1;0.1;0.04;0.7;38.6;20.3;38.5;17.9;1.3;54.1;25.6;75;47.9
10/6/2016;2;0;0.03;0.7;21.1;16.9;35.1;17.8;0.5;73.1;25.3;76;67.6
10/6/2016;3;0.1;0;0.8;20.8;9.7;24.2;13.9;0.8;68.4;25.1;77;62.4
10/6/2016;4;0.1;0.01;0.7;26.7;25.2;37.4;11.7;0.5;116;24.6;79;62.1
10/6/2016;5;0.4;0.2;1.2;23.5;120.5;129.8;8.9;0.4;119.3;23.9;83;65.6
10/6/2016;6;0.9;0.73;0.9;30.7;401.5;408.7;8.4;0.6;151.8;24;83;51
10/6/2016;7;0.9;1.33;0.7;62;374.4;388.5;14.9;1.2;138.1;25.5;77;26
10/6/2016;8;0.3;0.55;0.5;99.2;94.1;111.4;18.1;3;118.7;28;67;19.8
10/6/2016;9;0.2;0.5;0.7;59.6;64.3;78.3;14.9;3.7;122.3;29.2;62;22.4
10/6/2016;10;0.2;0.38;0.8;43.7;47.2;67.9;20.6;3.4;111.2;29.8;59;29.2
10/6/2016;11;0.2;0.71;1;59.8;66.7;94.4;27.7;4.8;128.3;30.2;57;18.6
10/6/2016;12;0.1;0.6;1;50.5;51.8;79;26.8;4.6;135.4;30.2;57;24.7
10/6/2016;13;0.1;0.65;1.3;27.1;53.7;82.1;28.2;5;123.9;30.5;56;18.9
10/6/2016;14;0.4;0.39;1.7;24.9;41.3;55.6;15;5.4;121.5;30;58;14.9
10/6/2016;15;0.3;0.48;1.7;27.9;49.8;64.8;16;5.1;130.2;29.7;59;19.6
10/6/2016;16;0.3;0.42;1.7;18.1;55.8;73.5;18;4;115.9;29.5;60;25.3
10/6/2016;17;0.6;0.51;1.4;13.2;70.4;86.7;18;4.5;123.7;27.9;65;19.8
10/6/2016;18;0.6;0.77;1;8.8;86.6;107.9;22.3;3.2;104;27.2;68;27.7
10/6/2016;19;0.7;1.11;0.7;10.3;136.7;156.8;23.2;2.6;66.8;26.7;70;32.1
10/6/2016;20;0.4;0.53;0.6;50.2;81.7;102.1;20.1;1.9;78.2;26.4;72;43.4
10/6/2016;21;0.4;0.42;0.5;57.4;80.5;100;19.6;1.6;66.5;26.1;73;42.9
10/6/2016;22;0.4;0.41;0.6;50.9;79.4;99.8;20;1.5;77.6;25.9;74;45
10/6/2016;23;0.4;0.4;0.5;33.6;63.3;84.2;20.5;1.3;78.4;25.7;74;46.4
10/6/2016;24;0.3;0.2;0.6;24.7;58.4;79.4;20.5;1.2;81.3;25.4;75;48
11/6/2016;1;0.5;0.34;0.6;36.1;66.7;80.9;14.3;0.7;114.4;25;77;58.1
11/6/2016;2;0.5;0.38;0.7;21.3;93.2;106.2;12.4;0.5;55.6;24.2;81;63.9
11/6/2016;3;0.5;0.34;0.7;40.8;92.1;102.2;9.6;0.4;82.8;23.8;83;63.4
11/6/2016;4;0.5;0.22;0.8;39.5;76.5;85.6;8.6;0.5;78.4;23.7;83;61.6
11/6/2016;5;0.5;0.17;0.8;26;86.9;95.9;8.5;0.6;94.5;23.6;84;60.4
11/6/2016;6;0.6;0.26;0.6;34.5;134;143.3;9;0.7;66.9;23.5;84;48.8
11/6/2016;7;0.8;0.55;0.7;26.6;182.2;193.2;10.7;1;87.4;24.6;81;38.7
11/6/2016;8;0.4;0.32;0.6;77.5;56.3;70;13.1;1.7;64.7;26.8;70;57.5
11/6/2016;9;0.4;0.38;0.7;66.3;63.1;80.7;18.2;1.6;115.5;27.5;67;61
11/6/2016;10;0.4;0.32;0.8;57.2;47.6;67.6;20.2;1.8;147.4;27.8;66;59.4
11/6/2016;11;0.5;0.37;1.4;43.6;44.5;83.5;38.6;1.9;150.1;28.4;64;57.8
11/6/2016;12;0.4;0.44;2.4;28.4;40;90.5;50.2;3.9;154.8;29.1;61;18.9
11/6/2016;13;0.5;0.57;2.7;31.2;64.9;108.9;44;4.6;144;29.4;58;11.9
11/6/2016;14;0;0.46;1.8;32.6;57.8;84.4;26.1;4.4;122.1;29.6;56;14.8
11/6/2016;15;0;0.45;2.3;30.2;49.6;65.5;16.6;4.4;123.5;30;54;18.1
11/6/2016;16;0;0.46;2.3;30.3;43.2;57.2;14.2;4.1;117.6;29.4;57;19.7
11/6/2016;17;0;0.42;1.9;17.4;45.9;59.2;13.4;4.5;119;27.6;64;20.1
11/6/2016;18;0;0.53;1.6;9.1;58;73.9;16.5;4.5;123.3;26.8;68;12.3
11/6/2016;19;0;0.47;1.5;17.7;48.2;63.7;15.6;3.9;122.7;26.5;70;14.2
11/6/2016;20;0;0.54;1.2;9.6;60.3;74;13.9;3.9;123.4;26.3;71;12.4
11/6/2016;21;0;0.42;1.1;33.4;51.5;66.3;14.9;4.1;120.7;26.2;70;11.7
11/6/2016;22;0;0.42;1.2;25.8;52.2;68.1;15.7;3;120;26;71;16.4
11/6/2016;23;0;0.5;1;25.7;62.7;82.3;19.1;2.4;120.2;25.8;71;18
11/6/2016;24;0;0.26;1.3;13.9;42.8;60.6;17.4;2.4;119.2;25.7;72;19.8
12/6/2016;1;0;0.3;1;24.7;39.1;56.5;16.9;1.3;126;25.4;72;33.4
12/6/2016;2;0;0.18;0.9;14.2;25.2;40.8;15.1;1.3;119.3;25.1;73;33.6
12/6/2016;3;0;0.05;1.6;21.2;21.9;36.3;13.9;2.4;125.4;25.3;71;18.1
12/6/2016;4;0;0.13;2;14.8;17.9;31.9;13.5;1.7;124.7;25.2;71;22.6
12/6/2016;5;0;0;1.9;14.2;19.8;31.7;11.7;1.4;120.9;25.2;70;35.8
12/6/2016;6;0;0.2;1;7.8;72;89.6;17.3;1.2;140.9;25;70;36.5
12/6/2016;7;0;0.42;0.7;8.8;110.2;128.3;17.6;0.8;107.8;25.7;69;61.5
12/6/2016;8;0;0.32;0.9;30.8;62.7;86.2;23;1.8;99.9;28.4;60;35.7
12/6/2016;9;0;0.14;2;39;24.8;38.9;14.1;2.9;93.3;29;58;32.8
12/6/2016;10;0;0.3;2.5;20.4;28.4;41.2;12.3;3.4;109.8;29.6;55;27.4
12/6/2016;11;0;0.28;2.9;44.2;25.9;35.4;9.6;3.1;111.4;30.2;51;35.9
12/6/2016;12;0;0.39;3.6;25.6;29.4;39.6;10.1;4.9;118.6;30.2;51;15.5
12/6/2016;13;0;0.38;3.9;13.8;31.2;42.4;11.3;5.2;117;30.3;50;18.1
12/6/2016;14;0.3;0.28;4.7;21.3;29.2;39;9.9;5.7;123.1;29.9;52;15.2
12/6/2016;15;0.4;0.19;4.7;15;27.7;37.7;9.9;5.3;120.4;29.6;54;15
12/6/2016;16;0.3;0.16;4.3;11.4;31.4;40.9;10.1;4.7;119.6;29.3;56;16.6
12/6/2016;17;0.4;0.1;4.2;6.2;30;42.3;11.8;4.2;117.5;27.7;61;17.5
12/6/2016;18;0.3;0.28;3.2;5.8;40.2;53.9;14.3;3.9;116.4;26.9;65;15.2
12/6/2016;19;0.4;0.33;2.4;6.8;46.2;63;16.5;3.9;119.1;26.7;65;12.7
12/6/2016;20;0.4;0.42;1.9;10.9;62.9;79.8;17.3;4;127.1;26.6;66;16.1
12/6/2016;21;0.5;0.3;1.7;18.2;55.9;70.5;14.9;4.1;137.7;26.5;68;20
12/6/2016;22;0.4;0.36;1.9;17.1;53.9;70.7;16.7;4.1;127.2;26.5;69;17.1
12/6/2016;23;0.3;0.15;2.6;24.6;30.1;44.1;13.5;3.6;121.5;26.3;69;14.9
12/6/2016;24;0.3;0.06;3.5;15.2;19.3;31.9;12.2;3.5;121.7;26.2;68;14
13/6/2016;1;0.3;0.03;4.5;10.9;12.1;22.3;9.7;3;125.3;25.9;69;14.3
13/6/2016;2;0.2;0;4.7;10.1;8.6;16.4;7.3;2.6;122.6;25.7;70;13.2
13/6/2016;3;0.2;0;4.6;9;7.5;14.9;6.9;2.4;119.7;25.6;71;13.6
13/6/2016;4;0.4;0;1.9;14.2;16.4;25.6;8.9;0.7;127.2;25.1;73;57.7
13/6/2016;5;0.4;0.1;0.7;9.4;70.9;84.3;13;0.5;104.6;24.7;77;66
13/6/2016;6;0.9;0.4;0.7;16.9;276.7;294.3;17.2;0.7;98.8;24.7;78;58.6
13/6/2016;7;1;0.85;0.8;75.7;292.5;310.8;18.2;1.2;89.6;25.1;76;46.7
13/6/2016;8;0.8;1.12;0.6;84.9;158.6;177;20.9;2.3;113.9;24.5;83;31.2
13/6/2016;9;0.8;0.9;0.6;77.2;102.9;120.9;18.9;1.3;102.4;26;78;54.8
13/6/2016;10;0.7;1.06;0.7;51.5;124.5;151.8;29.9;2.6;108.7;27;72;38.4
13/6/2016;11;0.8;1.11;0.8;45.2;141.5;174.6;36.1;4.5;131.6;25.8;79;10.5
13/6/2016;12;0.5;0.66;1;47.3;88.4;114.5;26.4;4.5;142.7;27.5;71;16
13/6/2016;13;0.7;0.74;1.2;70.7;82;109.7;28.6;4.9;148;28.1;67;17
13/6/2016;14;0.1;0.6;1.2;64.7;80.9;107.4;27.6;5.6;131.8;28;68;8.8
13/6/2016;15;0.1;0.77;1.2;52.6;92.6;116.2;24.5;6.2;133;27.7;70;9.4
13/6/2016;16;0.1;0.92;1;56.6;109.8;136;26.6;6.4;130.7;26.8;69;5.8
13/6/2016;17;0.2;0.78;1.1;69.3;111.9;132.7;23.9;6.5;130.6;26.2;74;5.1
13/6/2016;18;0.1;0.97;0.9;57.8;112.5;134;24;6.3;134;25.5;79;5.7
13/6/2016;19;0.2;0.85;0.6;58;182.1;211.9;34.3;6.6;128.5;25.5;77;5.3
13/6/2016;20;0.1;0.61;0.7;55.3;126.3;156.6;30.6;5.8;133.2;24.9;75;5.6
13/6/2016;21;0;0.24;1.7;43.5;80.6;107;26.4;7.1;135.7;24.5;76;4.7
13/6/2016;22;0;0.16;2.9;54.9;41.3;57.4;15.8;8.7;136.6;24.5;81;5.4
13/6/2016;23;0;0.07;3.7;30.6;34.1;49.7;15.8;7.5;138.1;24;82;6.1
13/6/2016;24;0;0;4.4;25.6;27;41.1;13.8;6.4;138.5;23.9;81;6.3
14/6/2016;1;0;0;5.3;16.7;11.7;20.9;8.7;4.6;137;24.1;80;5.9
14/6/2016;2;0;0;6.1;23.3;6.8;14.1;6.8;6.5;131.3;24.3;82;5.1
14/6/2016;3;0;0;6.5;20.7;7.4;13;5.1;6;130.7;23.9;83;4.7
14/6/2016;4;0;0;5.9;11.5;8.9;17.3;8;3.7;130.5;23.9;83;5.6
14/6/2016;5;0;0;5.5;12.5;18.1;29.4;11;6;126.3;23.2;85;6.8
14/6/2016;6;0.2;0.06;2.4;7.8;117.5;140.9;25.4;4.9;126.6;22;88;6.8
14/6/2016;7;0.1;0.14;3.2;10.8;81.4;103.8;24.8;9.2;128.6;21.8;89;7.8
14/6/2016;8;0;0.39;4.5;35.3;68.4;90.6;24.2;10.1;129.5;22.8;82;6.8
14/6/2016;9;0.1;0.32;4.4;31.7;60;83.2;23.6;7.6;121.5;24;76;12.1
