Data_CG;Hora_CG;SO2_CG;CO_CG;O3_CG;MP_CG;NO_CG;NOX_CG;NO2_CG;VEL_VENTO_CG;DIR_VENTO_CG;TEMP_CG;UMID_CG;STWD_CG
8/4/2014;21;0.1;0.59;0.8;21.3;69.9;90.7;23.2;0.8;79.2;27.7;78;50.6
8/4/2014;22;0;0.33;0.5;28.5;34.5;50.7;16.5;0.4;86.6;27.5;80;61
8/4/2014;23;0;0.34;0.4;23.2;40.2;54.3;15.8;0.8;74.8;27.5;80;44.4
8/4/2014;24;0;0.37;0.2;12.5;24;36.9;12.9;0.4;90.1;27.5;79;59.2
9/4/2014;1;0;0.01;1.1;17.8;5.9;15;9.1;0.6;350.9;27.3;80;47.5
9/4/2014;2;0;0.02;0.1;12.4;7.3;19.5;12.2;0.4;277.9;27.2;82;59.3
9/4/2014;3;0;0.01;0;10.2;27.7;39.9;12.3;0.5;252.7;26.8;84;57.7
9/4/2014;4;0;0;5.3;16.9;1.3;6.5;5.2;1;97.2;25.2;87;41.3
9/4/2014;5;0;0;5.7;10.5;5.5;10.2;4.7;0.5;90.2;24.8;89;49.4
9/4/2014;6;0;0;2.6;5.5;16.1;25.2;9.1;0.6;73.7;24.9;90;47.7
9/4/2014;7;0;0.37;0;5.2;58.2;73.5;15.4;0.5;130.3;25.5;90;53.1
9/4/2014;8;0;0.8;0;8.4;62.4;81.4;19;1.2;47.9;27.1;87;38.5
9/4/2014;9;0;0.71;0.8;35.1;53.6;72.3;19.6;1.2;45.1;29.8;72;40.9
9/4/2014;10;0.3;0.59;1.1;22.8;46.9;67.8;21.5;1.2;42.1;29;74;46.7
9/4/2014;11;0.1;0.25;7.1;23.9;25.3;40.9;16.4;2.9;45.4;24.6;86;41.5
9/4/2014;12;0;0.52;4.5;20.5;35.4;57.9;22.6;1;107.3;25.4;87;50.1
9/4/2014;13;0;0.44;2.4;19.2;25;47.7;22.8;0.5;181.5;28.6;76;49.9
9/4/2014;14;0;0.33;6.1;15.4;24.9;45.1;20.3;0.5;141.3;28.8;75;60.7
9/4/2014;15;0.1;0.29;3.4;13.8;33.4;49.1;15.9;0.4;156.1;28.8;74;67.1
9/4/2014;16;0.2;0.41;1.7;10;41.6;56.3;15.3;0.5;132.2;28.1;77;58
9/4/2014;17;0.1;0.48;1.3;6.8;46.2;63.1;17.2;0.6;90.1;28.4;75;62
9/4/2014;18;0.1;0.37;1.4;5.7;34.3;48.9;14.8;0.4;129.7;27.5;77;66.8
9/4/2014;19;0;0.38;0.5;5.1;39.6;56.9;17.4;0.4;111.2;27.4;78;64.9
9/4/2014;20;0.1;0.53;0.2;15.9;48.2;64.8;16.7;0.6;60.8;27.5;78;57.1
9/4/2014;21;0.1;0.35;0.1;31.7;50.9;67.9;17.4;0.6;71.4;27.3;76;57.1
9/4/2014;22;0.1;0.3;0.3;28.9;37.6;52.8;15.4;0.7;46.4;27.1;76;52
9/4/2014;23;0;0.19;0;17.2;26.6;42.6;16;0.3;114.9;26.8;77;65.4
9/4/2014;24;0;0.02;0.6;18;10;23.2;13.3;0.3;76.4;26.3;78;65.2
10/4/2014;1;0;0;1.9;10.3;4.5;15.3;10.8;0.5;168.2;25.9;80;47.5
10/4/2014;2;0;0;2.2;8.1;2;10.7;8.7;0.4;158;25.6;81;54.3
10/4/2014;3;0;0;3.6;11.6;0.6;6.5;5.9;0.7;179.8;25.5;81;37.8
10/4/2014;4;0;0;2.9;7.2;0.4;6.2;5.8;0.5;128.1;25.6;82;47.2
10/4/2014;5;0;0;3.8;14.1;0.3;4.2;3.9;0.8;13.1;26;80;10.7
10/4/2014;6;0;0;1.4;10;19.6;30.9;11.4;0.6;102.7;25.5;82;40.4
10/4/2014;7;0.1;0.43;0.1;10.9;76.4;97.6;21.3;0.6;38.3;26.4;80;39.4
10/4/2014;8;0.1;0.54;0.1;8;56.7;76.1;19.4;0.7;54.3;28.6;72;46.1
10/4/2014;9;0.1;0.17;1.2;25.2;33.8;49.8;15.9;0.8;57.1;29.1;70;33.6
10/4/2014;10;0.5;0.11;3.4;15.1;33.6;52.1;18.6;1.4;33.4;29.7;68;24.1
10/4/2014;11;Span;Span;Span;20.6;Span;Span;Span;1.4;45.4;30;66;31.2
10/4/2014;12;Span;Span;Span;Span;Span;Span;Span;1.5;66.5;30.7;65;41.4
10/4/2014;13;Span;Span;Span;Span;Span;Span;Span;1.5;67.2;30.4;65;33.4
10/4/2014;14;0.2;0.42;4.6;WarmUp;45.7;51.5;10.5;1.6;57.7;30.7;65;42.9
10/4/2014;15;0.1;0.35;3.6;4.1;34.5;42.9;9.2;1.3;83.6;30.6;65;45.8
10/4/2014;16;0;0.49;3.8;4.4;33.8;43.4;10.4;1.5;48.3;30.4;67;38
10/4/2014;17;0.1;0.62;2.4;2.7;53.3;61.9;10.2;2;35.2;29.8;69;31.4
10/4/2014;18;0.1;0.79;2.1;3.1;50.3;57.6;10.4;1.8;39.7;28.5;72;32.1
10/4/2014;19;0;1.02;1.2;2.8;85;99.5;18.2;2;29;28.2;74;28.2
10/4/2014;20;0;0.77;1.3;6.7;90;99.2;16.1;2.3;31.1;28.2;74;29.2
10/4/2014;21;0;0.37;0.9;9;63.3;71;12.2;1.7;36.4;28.1;75;26.6
10/4/2014;22;0;0.34;2;14.3;42.1;50.4;9.9;1.3;36.6;27.9;75;30.6
10/4/2014;23;0;0.26;2.3;18;35.6;47.7;12.6;1.4;37.5;27.8;74;28.7
10/4/2014;24;0;0.07;4.2;16.1;12.9;20.4;7.7;1.1;38.1;27.5;76;27.1
11/4/2014;1;0;0;5.6;19.5;6.1;11.3;5.3;0.8;48.1;27.2;77;30.9
11/4/2014;2;0;0;6.6;11.3;2.4;5.9;3.5;0.8;42.8;27.1;77;27.2
11/4/2014;3;0;0.01;5.9;8.3;0.8;4;3.2;0.8;48.4;26.9;78;25.6
11/4/2014;4;0;0;4.7;5.4;1.9;5.3;3.5;0.8;48.9;26.7;79;26.6
11/4/2014;5;0;0.01;4.6;4.8;1.7;5.3;3.6;0.8;48.4;26.6;79;26.3
11/4/2014;6;0;0.01;2.2;6.1;19.8;27.8;8.4;0.9;47.2;26.6;78;21.5
11/4/2014;7;0;0.37;0;4.5;57;68.7;11.7;0.9;42.3;27.5;75;23
11/4/2014;8;0;0.57;0.8;18.5;54.8;65.4;11;1.3;30.9;30.5;64;23
11/4/2014;9;0;0.28;2.2;14;44.4;54;11.3;1.7;28.6;31.9;58;25.3
11/4/2014;10;0.1;0.22;3.4;15.6;34.1;43.1;9.5;1.6;42.1;31.2;59;31.4
11/4/2014;11;0.2;0.14;3.4;12.1;37;46.5;10.1;1.9;40.1;30.3;64;27.7
11/4/2014;12;0.2;0.21;3.2;6.9;44.1;52.5;10.6;2.1;34;30.8;61;29
11/4/2014;13;0.2;0.07;3.7;4.4;36.3;46.8;11;1.6;50.3;31.4;58;35.3
11/4/2014;14;0.3;0.12;4.6;14.9;30.8;38.3;8.5;1.5;54.5;31.2;58;35.4
11/4/2014;15;0.3;0.04;4.5;10.1;36.6;45.6;10.9;1.8;42.9;31.2;58;36.5
11/4/2014;16;0.4;0.03;4;7.3;30.3;39.2;9.6;1.3;56.7;30.8;58;45.9
11/4/2014;17;0.4;0.05;3;4.2;34.2;43.9;10.6;1.5;45.3;30.1;61;35.6
11/4/2014;18;0.3;0.01;3.3;5.6;31.8;40.8;10.4;1.3;49.8;28.5;67;36.6
11/4/2014;19;0;0.03;3.8;3.6;28.5;38.8;10.6;1.3;34.5;28.1;68;33.6
11/4/2014;20;0;0.35;2.2;4.7;36.5;45;10;1.1;43.1;28;68;34.5
11/4/2014;21;0;0.36;1.6;23;33.3;44.3;11.2;1.2;32.1;27.8;69;32
11/4/2014;22;0;0.35;3;21.3;25.4;33.6;8.5;1.2;30.7;27.8;69;33.7
11/4/2014;23;0;0.36;3.3;13.7;20;28.5;8.8;1;32.8;27.6;70;33.8
11/4/2014;24;0;0.3;5.1;18.2;19.5;27.1;7.9;1;27.6;27.6;69;36.1
12/4/2014;1;0;0.19;5.7;21.8;13.5;20.6;7;0.9;39.7;27.4;71;40.5
12/4/2014;2;0;0.13;6.6;16.4;5.6;10.2;4.6;0.6;70.5;27.2;72;46
12/4/2014;3;0;0.2;6.4;10.5;4;8.6;4.6;0.6;62.8;27.1;72;41.9
12/4/2014;4;0;0.22;5.3;5.7;4.7;9.4;4.7;0.7;55.4;27.1;75;38.7
12/4/2014;5;0;0.17;8.5;4.2;2.4;4.7;2.3;0.9;48;27.2;76;37.7
12/4/2014;6;0;0.19;6.3;9.7;16.8;22.4;6;1.2;21.9;27.2;76;27.6
12/4/2014;7;0;0.47;1;8.2;34;42.7;8.9;0.7;38.7;27.2;79;33.1
12/4/2014;8;0;0.62;1.5;20.2;40.3;48.9;9.1;1.2;13.1;30.1;67;32.6
12/4/2014;9;0;0.55;2.8;20.7;32.4;39.4;7.7;1.9;10.4;30.5;65;31.3
12/4/2014;10;0.2;0.48;3.6;19.3;35.8;43.3;9.8;2.3;7.1;31.4;61;25.1
12/4/2014;11;0.4;0.29;3.8;26.9;30.7;35.5;6.7;2.1;12.6;31.7;59;34.8
12/4/2014;12;0.5;0.23;4.1;32;28.1;36;8.9;1.6;16.5;31.3;61;38.1
12/4/2014;13;0.5;0.25;4.7;18.3;25.1;31.1;6.9;1.4;21.4;31.4;60;42.3
12/4/2014;14;0.4;0.18;4.9;10.3;30;35.7;7.4;2;17.8;31.4;60;36.4
12/4/2014;15;0.4;0.08;4.3;7.8;23.3;28;5.4;1.3;43.3;31.2;60;49.4
12/4/2014;16;0.5;0.16;3.7;5.6;28.2;32.6;5.7;1.2;36.9;30.7;63;50.5
12/4/2014;17;0.5;0.19;2.6;13;22.4;27.8;5.6;0.9;47.4;30.3;65;50.6
12/4/2014;18;0.5;0.3;1.7;7.8;32.5;39.3;7.5;0.8;51.8;28.8;70;53.3
12/4/2014;19;0.1;0.33;2;6.5;25.6;32.4;7;0.8;71.3;28.4;72;51
12/4/2014;20;0;0.25;2.4;14.8;28.9;37.8;9;0.8;61.9;28.3;74;50.1
12/4/2014;21;0;0.4;1.7;19.2;30.8;37.2;7.2;0.7;68.1;28.2;73;49.4
12/4/2014;22;0;0.41;1.5;26;27.5;34.4;7.5;0.9;41.5;28.2;74;47.7
12/4/2014;23;0;0.38;1.6;16.7;22.2;26.6;5.4;0.9;30;28;76;43.2
12/4/2014;24;0;0.37;2.2;19.5;15.1;20.6;5.5;0.8;42.1;27.9;77;46.4
13/4/2014;1;0;0.31;2.5;12.5;7.5;11.7;4.2;0.9;16.2;27.8;78;28.7
13/4/2014;2;0;0.35;3;8.2;6.1;10.2;4.2;0.8;14.2;27.6;79;23.4
13/4/2014;3;0;0.25;3.2;5.8;6.3;11.2;4.9;1.4;3.4;27.3;80;13.2
13/4/2014;4;0;0.19;3;3.3;2.1;7;4.8;1.7;3.1;26.9;81;8.1
13/4/2014;5;0;0.26;2.1;3.4;2.4;7.3;5;1.5;7.1;26.5;83;15.1
13/4/2014;6;0;0.29;0.6;3.2;5.2;10.8;5.6;1.1;19.2;26.3;84;29.2
13/4/2014;7;0;0.33;1;2.3;16.2;22.7;7.1;1.2;5.2;26.8;81;12.5
13/4/2014;8;0;0.49;1;3.4;20.3;25.7;6;1.4;19.9;27.5;80;25.5
13/4/2014;9;0;0.38;1.5;10.3;14.9;20.9;6.8;1.1;52.6;28.5;78;38.6
13/4/2014;10;0;0.42;1.9;14.8;14.3;20.8;6.5;1.1;57.4;27.3;82;37.5
13/4/2014;11;0;0.5;3.4;10.7;14.5;21.3;7.2;0.9;35.3;29.2;75;36.2
13/4/2014;12;0;0.61;4.7;5.7;18.6;23.4;5.3;1.9;17.2;30.7;66;26.8
13/4/2014;13;0;0.52;6.6;4.5;22.9;26.4;5.8;3.1;6.7;32;60;17.8
13/4/2014;14;0.1;0.35;4.7;2.8;22.1;23.6;5.1;2.7;10.7;31.7;63;22.9
13/4/2014;15;0.1;0.31;4.3;4.3;23.3;27;5.7;2.6;8.4;31.4;63;19.4
13/4/2014;16;0.1;0.21;4.6;2.7;21.2;24.3;5.4;2.9;8.8;30.8;64;19.9
13/4/2014;17;0;0.23;4;3.2;27.9;27.5;4.1;2.9;10;29.9;67;16.4
13/4/2014;18;0.1;0.39;3.8;4.1;37.1;40.2;7.7;2.3;10.4;28.9;71;18.4
13/4/2014;19;0;0.48;2.2;6.8;26.8;30.2;5.2;1.7;14.8;28.5;73;25.4
13/4/2014;20;0;0.29;1.9;19.4;18.9;22.1;4.9;2.7;10.4;28.2;74;17.6
13/4/2014;21;0;0.27;1.5;12.3;17.7;22.1;5.9;2.8;15.8;26.5;82;21.7
13/4/2014;22;0;0.4;0.3;19;22.4;30.3;8.7;1.4;13.1;26.2;85;25.1
13/4/2014;23;0;0.3;0.1;15;9.9;16.4;7.2;2.8;12.8;26.6;84;13.9
13/4/2014;24;0;0.26;1.1;11.3;5.6;11.2;5.7;1.7;18.3;25.8;83;22.5
14/4/2014;1;0;0.26;0.9;17.2;2.6;8.7;6.1;2;10.1;25.9;84;15.7
14/4/2014;2;0;0.21;1.6;11.3;1.9;7.1;5.3;1.7;7.5;26.1;83;18.7
14/4/2014;3;0;0.18;3.3;7.9;0.7;3.7;3;2.6;15;25.9;83;18.3
14/4/2014;4;0;0.36;0.9;5.6;2.9;9.3;6.5;1.3;36.2;25.8;85;43.8
14/4/2014;5;0;0.23;0;5.1;4.5;11;6.5;1.4;32.3;25.7;86;43.6
14/4/2014;6;0;0.31;0;4.6;25.4;31.8;6.5;0.8;66.2;25.8;85;51.3
14/4/2014;7;0;0.71;0;5;77.7;87.5;11.5;1.4;41.8;26.5;82;48.6
14/4/2014;8;0;0.67;0;29.7;60.8;70.2;10.7;1.8;45.3;28.5;73;47.1
14/4/2014;9;0.4;0.58;1.2;40.1;47.6;59.1;11.9;1.7;69.8;28.6;72;49.3
14/4/2014;10;0.8;0.54;1.6;31.4;43.3;59.3;16;0.8;65.2;28.9;72;44.3
14/4/2014;11;0.9;0.53;2.8;28.8;54.6;70.4;18.7;1.9;24.8;30.8;63;33.8
14/4/2014;12;1;0.53;3;33.3;67.1;81.1;18.9;3.6;12.1;32;57;19.9
14/4/2014;13;1;0.42;3.4;21.4;59.4;68.7;13.2;2.8;21.1;32.1;57;27.2
14/4/2014;14;0.9;0.48;2.9;13.7;64.3;72.2;13.5;2.4;16.4;31.7;61;28
14/4/2014;15;0.8;0.37;2.3;19.2;54.3;65.7;13.4;2;30;31.6;59;39
14/4/2014;16;0.9;0.27;1.8;12;55.8;56.2;8.3;1.9;37.6;30.9;60;39.2
14/4/2014;17;0.8;0.3;1.2;9;50.5;59.7;10.5;1.5;27;30.5;62;41.7
14/4/2014;18;0.8;0.32;0.7;10.6;53.7;59.4;9;1.4;23.9;29;65;38.8
14/4/2014;19;0.4;0.4;0.3;6.7;67.3;77.5;12.3;1.7;22.7;28.7;67;31.9
14/4/2014;20;0;0.51;0.3;25.3;64.8;74.7;10.8;1.8;15.9;28.5;69;22.1
14/4/2014;21;0;0.46;1;28.4;54.3;61.4;10;2.1;22.4;28.2;71;24.6
14/4/2014;22;0;0.36;1.5;21.4;31.9;37.7;6.5;2;23.3;28;73;29.4
14/4/2014;23;0;0.3;1.9;26.1;37.7;44.1;8.4;1.7;25.7;27.9;73;31.1
14/4/2014;24;0;0.22;1.7;22.7;21;26.4;6;1.3;26;27.7;75;27.7
15/4/2014;1;0;0.15;3.4;30;3.9;6.4;2.5;1.1;28.4;27.6;75;32.3
15/4/2014;2;0;0.16;3.9;17.9;1.3;3.1;1.8;1.2;28.1;27.4;75;30.8
15/4/2014;3;0;0.11;4.1;15.3;1.2;2.7;1.5;1.2;21.5;27.2;75;25.8
15/4/2014;4;0;0.11;2.9;10;3;5.9;2.8;1.1;21.9;26.9;76;26.6
15/4/2014;5;0;0.15;4;7.1;2.6;4.6;2.1;1;20.4;27;76;26.7
15/4/2014;6;0;0.26;2.1;5.8;23.5;26.8;4.6;1.1;22.8;27;76;34.3
15/4/2014;7;0;0.7;0.6;6.2;68.7;76.6;9.7;1.8;14.4;27.7;73;22.6
15/4/2014;8;0;0.65;1.8;30.5;50;58;9.2;2.5;11.2;29.1;68;19.4
15/4/2014;9;0;0.6;2.3;28.9;46.8;53.7;9.7;2.8;11.6;30.6;62;21
15/4/2014;10;0.5;0.47;3.1;32.5;47.4;55.7;11;3.3;15.7;30.6;61;17.7
15/4/2014;11;0.8;0.24;3.9;20;50.1;56.2;10.5;3.6;19.6;31.3;56;22
15/4/2014;12;0.8;0.1;3.5;18.3;40.4;46.6;9.2;3.7;20;31.1;57;23.7
15/4/2014;13;0.8;0.19;3.2;12;56.2;64.8;12.5;2.6;22.4;32.1;52;29.9
15/4/2014;14;0.7;0.17;3.6;10.2;56.5;65.9;11.5;2.7;16.7;32.1;53;26.3
15/4/2014;15;0.7;0.14;3;22.1;50;60.8;12.2;2.7;15.6;31.8;53;21.2
15/4/2014;16;0.6;0.21;3;14.3;58.2;68.9;13.4;2.6;15.9;30.9;56;23.7
15/4/2014;17;0.5;0.13;1.8;23.7;56.9;63.1;8.6;1.8;18.4;30.7;56;31.4
15/4/2014;18;0.4;0.27;1.2;16.2;63.4;72.5;11.9;1.8;17.7;28.6;63;26.3
15/4/2014;19;0.1;0.33;0.8;23;64.7;73.2;10.8;1.4;19.4;28.2;65;29.5
15/4/2014;20;0;0.18;0.8;26.6;66.6;75;10.7;1.5;23.4;28;67;31.6
15/4/2014;21;0;0.12;0.5;23.5;54.1;60;9.5;1.3;21.5;27.8;69;29.8
15/4/2014;22;0;0.07;2;30.9;18;26.4;8.4;0.8;35.1;27.6;67;43.6
15/4/2014;23;0;0;5.1;27.1;7.1;11.7;4.7;1.1;18.9;27.3;67;26
15/4/2014;24;0;0;4.9;16.8;3.1;7.9;4.8;0.7;32.6;27;68;42.3
16/4/2014;1;0;0;3.7;11.8;2.3;7.1;4.8;0.5;87;26.5;71;49.4
16/4/2014;2;0;0;4.6;10.1;1.6;4.7;3.2;0.6;78.8;26.3;73;46.5
16/4/2014;3;0;0;5;13.5;1.3;4.1;2.8;0.5;72.5;26.5;74;49.1
16/4/2014;4;0;0.01;7.4;9.2;0.8;2.2;1.4;0.6;40.9;26.8;72;49.2
16/4/2014;5;0;0;6.5;5.2;3.1;5.3;2.2;0.5;69.8;26.5;72;51.4
16/4/2014;6;0;0;4.8;5;10.9;15.6;5;0.5;59.1;26.4;71;55.1
16/4/2014;7;0;0.11;1.7;5;25.5;33.9;8.5;0.7;47.7;27.2;68;45.1
16/4/2014;8;0;0.1;1.3;6.7;36.3;42.9;7.1;0.7;48.2;29.8;60;52.1
16/4/2014;9;0.1;0.03;1.5;5.8;37.7;46.1;8.9;0.5;73.9;29.9;59;61.3
16/4/2014;10;0.3;0.04;2.4;9.3;34.1;41;7.6;0.8;57.1;30.3;57;59.6
16/4/2014;11;0.5;0.03;3.6;6.8;35.1;40.9;7.2;1.2;53.8;30.7;56;53.8
16/4/2014;12;0.6;0.07;3.9;10.7;35.2;42.1;10;1.4;60.7;31;55;52.4
16/4/2014;13;0.5;0.01;3.5;7.2;32.5;36;5.4;1;73.4;31.3;54;57.8
16/4/2014;14;0;0.16;4.7;4.1;19.2;23.8;5.4;1.1;53.9;30.9;55;57
16/4/2014;15;0;0.4;3.2;4.3;35.9;41.3;6.6;1.6;33;31.3;56;47.7
16/4/2014;16;0;0.32;3;3.4;28.2;33;5.9;1.1;62.6;30.7;59;58.6
16/4/2014;17;0;0.36;2.6;3.7;28.4;31.6;4.5;0.7;75.2;30.1;61;62.8
16/4/2014;18;0;0.5;2.9;3.1;19.7;24.7;5.5;1.2;37.4;28.7;66;47
16/4/2014;19;0;0.43;3.2;12.7;12.6;16.9;4.5;1.1;38.3;28.2;68;46.4
16/4/2014;20;0;0.41;4.9;9.9;7.2;9.8;2.9;1.3;26.3;28;69;40.3
16/4/2014;21;0;0.39;4.7;7.6;6.5;8.9;2.4;1;26;28;68;44
16/4/2014;22;0;0.3;5.4;6;3.5;5.7;2.2;0.9;31.5;27.9;71;49.9
16/4/2014;23;0;0.38;6.1;4.4;3.5;5.5;2.1;1.3;20.3;27.8;72;33.6
16/4/2014;24;0;0.36;7;6;2.5;4.4;2;0.7;44.5;27.6;73;52.4
17/4/2014;1;0;0.36;7;7.8;1.6;3.1;1.5;0.7;44.8;27.5;72;51.3
17/4/2014;2;0;0.3;7.2;6.9;2;3.3;1.3;0.5;56.1;27.4;72;59.1
17/4/2014;3;0;0.25;7.9;5.9;1;2;1;0.3;89.9;27.1;71;65.2
17/4/2014;4;0;0.24;7;4;0.3;1.7;1.4;0.6;45.6;26.7;73;47.6
17/4/2014;5;0;0.25;6.2;2.6;1.5;3.6;2.1;0.5;91.2;26.7;72;55.8
17/4/2014;6;0;0.37;3.3;3.4;7.8;13;5.2;0.4;112.8;26.6;74;60.1
17/4/2014;7;0;0.64;2.6;3.2;15.2;21.7;6.5;0.4;75.3;27.6;72;62.5
17/4/2014;8;0;0.81;1.6;12.1;30.3;37.1;7.3;0.6;48.4;29.5;66;54.3
17/4/2014;9;0;0.75;1.4;17.5;37;44.4;7.5;0.8;62.8;28.6;71;52.1
17/4/2014;10;0;0.7;1.6;11.3;33;39.1;6.3;0.7;81.8;30.3;65;56.2
17/4/2014;11;0;0.57;3;14.4;24.9;29.5;5.2;0.8;82.7;30.4;64;57.6
17/4/2014;12;0;0.51;3.1;15.7;34.1;40.4;7;0.9;60;30.8;62;60.4
17/4/2014;13;0;0.56;3.5;11.3;22.3;27.6;5.9;0.9;88.3;30.5;64;59.5
17/4/2014;14;0;0.24;3.7;6.6;20.7;24.7;4.3;0.8;97.5;30.9;62;62.8
17/4/2014;15;0;0.27;3.4;4.1;26.2;30.2;4.5;0.8;80.9;30.6;61;59.9
17/4/2014;16;0;0.24;2.7;4.7;28.4;34.2;5.9;0.5;82.7;29.9;63;64.9
17/4/2014;17;0;0.23;2.9;4.9;27.5;33.3;6.1;0.5;124;29.7;65;64.1
17/4/2014;18;0;0.4;1.7;5.3;33.1;35.4;5.1;0.9;57.8;28.6;69;53.6
17/4/2014;19;0;0.52;3.3;5.1;20.1;26;6.4;0.6;69.8;28.3;70;63
17/4/2014;20;0;0.37;4.8;5.2;8.8;13.3;4.5;0.5;94.5;28.2;70;64
17/4/2014;21;0;0.33;5.5;4;6.1;10.2;4.1;0.6;61.3;28;70;54.5
17/4/2014;22;0;0.26;5.8;9.5;6.1;9.4;3.4;0.7;84.6;28;71;56.7
17/4/2014;23;0;0.25;5.7;7.6;12;14.9;3.1;0.5;87.7;28.1;72;59.6
17/4/2014;24;0;0.29;5.2;15.6;4.5;7.3;2.9;0.8;54.1;28;74;53.3
18/4/2014;1;0;0.26;5.4;11.8;4.7;6.8;2;0.4;50.8;27.8;73;60.5
18/4/2014;2;0;0.24;5.4;6.5;4.5;6.8;2.4;0.6;58.1;27.7;75;52.4
18/4/2014;3;0;0.22;5.9;4.7;1.2;2.6;1.4;0.6;58.5;27;77;57.2
18/4/2014;4;0;0.26;2.9;2.6;8.3;12.5;4.2;0.5;65.3;26.6;80;53.9
18/4/2014;5;0;0.33;3.5;1.4;4.5;7.7;3.2;0.4;50;26.6;80;58.8
18/4/2014;6;0;0.37;2;2.3;8.8;13.8;5;0.4;109.1;26.3;80;60.3
18/4/2014;7;0;0.53;1.1;7.5;22.7;29;6.5;0.5;64.5;26.9;77;55
18/4/2014;8;0;0.59;1.9;8.4;22.1;26.7;5.2;1;39.3;28.9;71;40.3
18/4/2014;9;0;0.45;4.2;17.4;13;17.7;4.9;1.3;52.2;26.5;81;48.5
18/4/2014;10;0;0.48;3.6;12.6;17.5;21.9;4.9;1.2;62.9;27;78;53.5
18/4/2014;11;0;0.45;2.9;16.7;13.6;16.2;3;1.5;63.2;29.6;68;49.6
18/4/2014;12;0;0.32;3.4;10.3;13.8;17.9;4.2;1.3;81.4;30.3;64;54.8
18/4/2014;13;0;0.2;4.3;5.8;15.3;18.3;3.5;1.3;74.3;30.5;62;56.7
18/4/2014;14;0;0.11;6;5;9.5;13;3.6;1.5;75.5;29.5;69;54.4
18/4/2014;15;0;0.19;5.8;7;11.8;15.4;4.3;0.9;68.8;29.5;69;59.4
18/4/2014;16;0;0.19;5.4;4.4;14.8;17.2;3;1;62.6;28.8;71;60.4
18/4/2014;17;0;0.27;4.4;4.2;19.2;24.2;5.8;1.6;48.8;28.7;70;42.5
18/4/2014;18;0;0.33;3.8;3.1;20.1;23.4;4.9;1.4;34.5;28.1;72;37.2
18/4/2014;19;0;0.45;2.7;2.9;32.5;35.3;5.9;1.3;35.7;27.8;73;33.4
18/4/2014;20;0;0.41;2.8;3.2;22.1;28.4;6.8;0.8;40.6;27.9;73;43.1
18/4/2014;21;0;0.33;2;4.1;18.2;25.9;7.7;0.8;29.9;27.9;73;40.9
18/4/2014;22;0;0.37;3.8;3.2;12.4;17;4.8;0.7;34;27.9;73;39.8
18/4/2014;23;0;0.35;5;3.3;4.6;8.2;3.6;1;35.4;27.7;75;38.9
18/4/2014;24;0;0.33;2.4;2.9;1.5;5.1;3.6;0.6;50.6;26;86;44.5
19/4/2014;1;0;0.36;3;10.3;2.3;5.7;3.4;0.6;67.5;26.1;82;54
19/4/2014;2;0;0.35;2.4;8.1;1.1;3.6;2.6;0.5;102.6;26.2;81;54.6
19/4/2014;3;0;0.3;3;6.3;0.6;2.4;1.7;0.5;83;26.2;80;53.1
19/4/2014;4;0;0.34;3.2;5.7;0.6;2;1.4;0.6;48.4;26.3;81;48.6
19/4/2014;5;0;0.32;4.5;4.8;1.3;2.7;1.4;1.1;48.6;26.1;80;34.5
19/4/2014;6;0;0.4;2.5;3.5;3.4;6.1;2.7;0.5;61.9;26.1;83;51.9
19/4/2014;7;0;0.48;2.5;3.4;8.6;13;4.6;0.7;44.3;27.6;77;46.4
19/4/2014;8;0;0.63;2.6;3.9;21;26.6;5.9;1.2;43.1;29.6;68;41.3
19/4/2014;9;0;0.55;2.9;3;20.2;27.7;7.5;0.8;56.1;29.1;69;51.5
19/4/2014;10;0;0.55;3.1;13.4;27;35.1;8.3;1.1;64.8;30.2;65;48.5
19/4/2014;11;0;0.39;5.8;9.6;26.7;33.9;8.1;2.1;42.4;31.4;59;37
19/4/2014;12;0;0.28;4.8;9;26.7;31.9;6.9;1.6;50.9;31.6;58;44.7
19/4/2014;13;0;0.22;6.4;6.1;19.1;24.1;5.7;1.6;53.5;31.7;59;46.7
19/4/2014;14;0;0.09;9.1;5.3;15.9;20.8;5.6;1.5;66.1;31.3;60;52.2
19/4/2014;15;0;0.06;9.4;3.9;15.9;19.6;4.9;2.3;51.3;31;59;41.8
19/4/2014;16;0;0.04;8;4.2;16.6;21.6;5.7;1.4;54.1;30.8;59;49.7
19/4/2014;17;0;0.09;6.8;3.2;22.5;27.7;7;1.7;56.1;30.2;61;42.5
19/4/2014;18;0;0.15;5.6;3.6;21.8;30.5;8.8;1.4;45.7;28.8;67;42.2
19/4/2014;19;0;0.18;4.1;7.1;30.8;39.9;10.1;1;58.9;28.4;68;52
19/4/2014;20;0;0.17;4;10.3;27.7;38.3;11.6;1.1;52.1;28.2;66;43.8
19/4/2014;21;0;0.16;4.5;6.6;26.3;35.3;9.6;1.1;50.2;28;67;41.2
19/4/2014;22;0;0.12;5.8;25.3;16.4;24.1;8.1;0.9;62.7;27.8;69;50.3
19/4/2014;23;0;0.06;6.4;16.2;15.9;20.2;5.7;0.8;60.8;27.6;70;52.3
19/4/2014;24;0;0.03;8;26.5;7.1;11.1;4.1;0.8;61;27.3;70;50.2
20/4/2014;1;0;0.04;10;17.5;3.6;6.7;3.1;0.8;63.3;27.1;69;54.5
