Data_PIR;Hora_PIR;SO2_PIR;CO_PIR;O3_PIR;MP_PIR;NO_PIR;NOX_PIR;NO2_PIR;VEL_VENTO_PIR;DIR_VENTO_PIR;TEMP_PIR;UMID_PIR;STWD_PIR;
12/8/2015;24;0.5;0.11;10.9;24.5;23.9;51.1;27.2;3.4;156.7;21.4;74;21.1;0.2
13/8/2015;1;0.4;0.22;19.9;16.3;4.3;13.3;9.3;4.5;117.3;20.8;77;16.7;0
13/8/2015;2;0.5;0.22;19.7;12;1.7;11.6;10.1;5;137.5;20.7;78;19.5;0
13/8/2015;3;0.4;0.24;19.3;8.5;2.1;10.6;8.7;4;132.8;21.6;74;21.1;0
13/8/2015;4;0.4;0.26;18.8;17.8;1.8;20.5;19;2.8;131.8;20.9;76;19.3;0
13/8/2015;5;0.6;0.29;14.9;10.6;13.4;34.4;21.2;2.6;134.3;21.5;65;22.3;0
13/8/2015;6;0.6;0.3;3.9;6.4;83.4;133.2;49.9;2.3;128.8;21.4;64;23.9;0
13/8/2015;7;0.5;0.3;7.5;8.6;38.2;72.1;33.9;2.7;131.5;22.7;61;23.9;0
13/8/2015;8;0.4;0.16;17.1;39.8;6.9;19;12.1;3.6;128.1;25.2;54;23.4;0
13/8/2015;9;0.3;0.12;20.1;26.6;5;13.8;8.8;4.3;128.3;26.4;48;23.7;0
13/8/2015;10;0.2;0.11;19.4;35.1;4.6;13.5;9;4.3;141.2;27.2;48;21;0
13/8/2015;11;0.3;0.07;20.8;34.8;4;11.5;7.5;5.4;141.9;27.2;49;24.5;0
13/8/2015;12;0.4;0.05;19.3;21.5;4.3;12.5;8.3;5.6;156.8;26.9;52;24.6;0
13/8/2015;13;0.3;0.07;18.8;25;4.3;11.2;7;5.2;146.3;27;55;19.5;0
13/8/2015;14;0.2;0.11;17.8;25.8;5.7;15.1;9.4;4.6;146.6;26.1;60;20.8;0
13/8/2015;15;0.3;0.09;16.8;20;5.5;15.4;10;4.2;154.8;25.6;63;21.8;0
13/8/2015;16;0.4;0.13;15.1;23.1;8.7;22.1;13.5;4.4;158.6;24.8;66;19.9;0
13/8/2015;17;0.3;0.19;12;37.9;8.8;25.8;17;4.1;143.9;24.6;64;17.5;0
13/8/2015;18;0.3;0.37;11.9;36;5.9;21.3;15.4;4;142;23.9;69;17.6;0
13/8/2015;19;0.2;0.36;10.6;22.5;17.4;38;20.6;4.2;147.6;23.6;72;17.6;0
13/8/2015;20;0.2;0.36;10;22.6;13;33;20;4.5;143.6;23.5;71;17.1;0
13/8/2015;21;0.3;0.37;7.1;32.4;41.9;67.8;25.9;5.3;156;22.5;79;18.2;0.4
13/8/2015;22;0.3;0.47;9.2;17.9;13.8;31.3;17.5;4.7;145.2;22.7;78;20.7;0
13/8/2015;23;0.3;0.43;12.2;12.2;8.6;22.8;14.2;4.8;133.9;22.5;78;16.5;0
13/8/2015;24;0.3;0.45;11.8;12.7;10.8;24.7;13.9;2.9;117.3;21.3;86;15.1;0
14/8/2015;1;0.4;0.49;8.3;13.2;7.8;27.1;19.4;2.5;140.7;21.7;87;20.4;0.6
14/8/2015;2;0.3;0.41;16.2;10.4;1.7;9.4;7.9;3.7;139;22.6;81;18.9;0.2
14/8/2015;3;0.3;0.45;17.7;15.3;2.1;5;3.3;3.5;132.6;22.6;81;20.3;0
14/8/2015;4;0.3;0.49;17.8;23.1;1.5;5;3.7;4.1;138.1;22.7;79;17.7;0
14/8/2015;5;0.3;0.48;13.1;14;11.1;32.6;21.6;4.5;141.4;22.9;78;15.4;0
14/8/2015;6;0.4;0.55;7;9.7;34.7;68.4;33.8;5;152.8;22.5;81;19.8;0.4
14/8/2015;7;0.4;0.58;8.5;15.9;18.6;39.9;21.4;5.4;148.7;21.7;86;22.1;0.4
14/8/2015;8;0.3;0.61;11.2;11.2;7.5;23.2;15.7;4.9;159;22.2;87;18.4;0.2
14/8/2015;9;0.4;0.7;11.1;10.2;8.8;24.6;15.8;4.3;147.2;22.7;85;19.3;1.6
14/8/2015;10;0.4;0.77;10.5;14.3;12;36;24;4.2;147.3;22.3;89;19.8;4.2
14/8/2015;11;0.3;0.8;12;24.3;9.6;24.7;15.1;3.9;124.3;22.4;89;21.1;9.6
14/8/2015;12;0.4;0.83;11.9;14.2;6.7;16.2;9.5;4.6;137;24.8;82;20.9;0
14/8/2015;13;0.3;0.78;12.7;8.7;6.4;15.7;9.3;5.3;142.5;26.1;74;17.7;0
14/8/2015;14;Span;Span;Span;Span;Span;Span;Span;4.7;145.5;26;74;18.6;0
14/8/2015;15;Span;0.19;Span;Span;Span;Span;Span;4.4;144.9;25.9;75;19.8;0
14/8/2015;16;0.3;0.21;11.4;WarmUp;7.4;17.6;10.2;6.1;151.7;25.7;74;20.9;0.4
14/8/2015;17;0.1;0.31;13.6;1.8;5.6;16.1;10.5;6;134.8;22.2;85;20.6;0.2
14/8/2015;18;0.2;0.34;5.5;4.2;7;26.7;19.7;3.2;145.5;22.2;87;15.5;0
14/8/2015;19;0.2;0.56;3;3.9;15.4;38.8;23.4;2.7;124.1;22.5;87;17.6;0
14/8/2015;20;0.2;0.6;2.8;3.9;20.4;43.4;23;2.2;127.9;23.1;86;22.7;0
14/8/2015;21;0.1;0.44;6.4;23.1;9;25.2;16.2;3.4;109;23.4;84;17.4;0
14/8/2015;22;0.1;0.41;9.2;15.6;7.3;20.4;13.1;3.2;118;23.4;83;20.7;0
14/8/2015;23;0.1;0.4;12.7;35.5;4.9;13.5;8.7;3.6;111.8;23.4;83;15.7;0
14/8/2015;24;0.1;0.41;13.1;30.9;5.1;13.2;8.2;3.2;116.9;23.4;83;19.6;0
15/8/2015;1;0;0.43;13.1;19.5;3.8;10.4;6.7;3.3;123.9;23.5;83;20.1;0
15/8/2015;2;0;0.41;15.3;12.9;1.4;4.7;3.6;4.4;137.7;22.9;85;22.9;2.6
15/8/2015;3;0.1;0.41;14.7;13.2;1.4;4;3.1;3.2;133.5;22.8;87;23.3;0
15/8/2015;4;0;0.46;14.8;16.9;1.4;3.9;2.9;2.8;116.4;23;85;17.9;0
15/8/2015;5;0;0.39;14.2;9.5;5.7;11.5;5.8;2.7;120.9;22.6;85;21.6;0
15/8/2015;6;0;0.43;10.2;7.4;6.7;17.4;10.7;2.6;118.9;22.6;86;20.7;0
15/8/2015;7;0;0.43;11.5;4.2;6.7;17.5;11;3.7;109.4;23.2;83;16.2;0
15/8/2015;8;0.1;0.45;9.2;5.6;27;44.7;17.7;4.3;102.4;24.2;79;14.1;0
15/8/2015;9;0;0.44;11.7;27.2;15.3;28;12.8;4;106.2;25.4;72;16.5;0.2
15/8/2015;10;0;0.36;15.7;17.4;5.1;11.3;6.2;5.3;105.8;25.6;72;15.9;0
15/8/2015;11;0;0.33;16.9;18;4.2;9.6;5.5;6.5;110.1;26.5;69;19.8;0
15/8/2015;12;0;0.26;14.6;17.2;8.1;14.5;6.4;7.6;119.6;27.1;65;20.4;0
15/8/2015;13;0;0.34;15.7;14.3;3.9;8.5;4.6;5.9;112.9;27.2;65;20;0
15/8/2015;14;0.4;0.05;17.3;15.3;3.7;8.2;4.6;6.4;102.6;26.9;63;13.8;0
15/8/2015;15;0.4;0.13;16.6;10.7;4;9;5.1;5.6;102.7;26.4;66;15.3;0
15/8/2015;16;0.4;0.12;15.9;6.6;4.7;10.5;5.8;5.2;109;26;67;18.2;0
15/8/2015;17;0.4;0.11;15.7;6.8;13.5;24.4;10.9;5.7;108.7;25.1;68;16.1;0
15/8/2015;18;0.4;0.11;15.2;8.8;12.3;23.1;10.9;5.4;107.5;24.5;70;15.2;0
15/8/2015;19;0.4;0.09;15.8;8;3.7;10.5;6.9;4.2;108.2;24.1;73;17.8;0
15/8/2015;20;0.4;0.13;16.8;17.5;3.1;8.7;5.7;4.7;115.7;23.1;78;19.4;0.2
15/8/2015;21;0.4;0.14;15.8;23.1;4.5;11.9;7.3;5.7;116.4;22;85;18;0
15/8/2015;22;0.4;0.08;15;13.9;6.1;13.4;7.4;4.9;125.7;23.3;75;21.2;0
15/8/2015;23;0.4;0.06;15.9;19;3.1;9.7;6.6;3.6;117.6;23.4;73;19.4;0
15/8/2015;24;0.4;0.02;15.8;28.9;3.1;9.5;6.4;3.2;119.4;23.2;72;19.1;0
16/8/2015;1;0.5;0.05;17.7;23.4;1.4;5.5;4.3;3;117.1;23.1;72;19.8;0
16/8/2015;2;0.5;0.01;19.2;14.7;1.4;3.5;2.2;2.8;128;22.9;72;22.7;0
16/8/2015;3;0.4;0.01;19.2;9.7;1.1;3.4;2.6;2.8;132.6;22.8;69;19.7;0
16/8/2015;4;0.4;0;18.7;23.8;1.2;3.4;2.5;2.9;137.9;22.3;67;17.2;0
16/8/2015;5;0.4;0;16.9;16.3;1.6;6.7;5.2;2.9;142.5;21.9;68;15.3;0
16/8/2015;6;0.4;0;11.6;17.3;11;28;17.1;3.3;145.2;22;68;18.3;0
16/8/2015;7;0.4;0.01;9.4;12.7;8.3;27.2;19;4.7;157.2;22.8;65;19.5;0
16/8/2015;8;0.5;0;11.2;20.4;18.1;35.9;17.8;3.9;150.4;24.9;61;20.9;0
16/8/2015;9;0.4;0;16.9;20.6;4.2;10.8;6.7;3.5;148;26;60;19.5;0
16/8/2015;10;0.4;0;20.5;18.4;1.9;5.6;3.7;4.2;159.8;26.7;59;22.5;0
16/8/2015;11;0.3;0;21.4;16.3;2;6.2;4.2;4.4;161.2;25.9;61;21.2;0
16/8/2015;12;0.4;0.01;20;13.4;1.9;6.7;4.8;3.6;152;24.3;72;21.7;0.8
16/8/2015;13;0.4;0;18.5;15;1.8;5.8;4.1;4.3;149;26.6;57;20;0.2
16/8/2015;14;0.9;0.01;22;12.7;3.1;7.2;4.2;4.3;105.2;24.7;69;21.2;0
16/8/2015;15;1;0;21;23.3;2.8;7.3;4.5;4.1;115.7;24.8;66;21.2;0
16/8/2015;16;1.1;0;20.5;15.9;4.4;9.9;5.6;4.7;121.5;24.7;63;23.9;0
16/8/2015;17;1;0;16.5;11.3;2.9;11.2;8.3;4.2;160.2;24.6;62;22.7;0
16/8/2015;18;1;0;8.7;8.2;14.1;36.6;22.5;2.3;156.7;23.8;67;20.4;0
16/8/2015;19;1.2;0.13;6.6;14.9;93.1;138.5;45.5;2.3;163.8;23.3;72;20.5;0
16/8/2015;20;1.3;0.17;4.3;10.9;120.6;169.2;48.6;2.3;143.2;22.9;78;18.6;0
16/8/2015;21;1;0.02;7.9;23.5;9.4;27.2;17.8;2.8;137.2;23.1;74;18.9;0
16/8/2015;22;1;0.01;8.3;13.7;11.2;28.1;16.9;3.3;142.8;23.5;74;17.7;0
16/8/2015;23;1.1;0.02;11.8;16.7;6.1;17;10.9;2.7;128.6;23.2;73;20.7;0
16/8/2015;24;1.1;0.01;12.4;13.3;6.8;18.1;11.3;2.8;131.6;23;75;18.6;0
17/8/2015;1;1.1;0;10.8;23;6.7;20;13.3;3;142.7;22.5;77;16.7;0
17/8/2015;2;1.1;0.01;14.2;13.8;2.5;8.9;6.5;4.1;144;22.3;80;22.1;0
17/8/2015;3;1.1;0;18.3;9.8;1.4;3.4;2.2;3.2;135.3;22.2;76;22.2;0
17/8/2015;4;1.1;0;19.3;9.4;0.9;2.4;1.6;2.6;123.8;22.4;74;20.9;0
17/8/2015;5;1;0.03;12;7.4;13.1;26;13;2.3;131.1;22.2;76;21.6;0
17/8/2015;6;1.3;0.13;1.5;7.5;97.1;139;41.9;1.6;134;21.9;78;24.2;0
17/8/2015;7;1.4;0.4;1.4;20.5;146.1;196.7;50.7;1.9;135.8;22.4;77;19.7;0
17/8/2015;8;1.1;0.36;6.1;49.8;17.5;39.5;22.1;2.5;131.8;25.8;66;25.6;0
17/8/2015;9;0.9;0.04;13.9;29.9;6.4;15.6;9.3;3.6;123;26.4;64;23.2;0
17/8/2015;10;1;0.15;13.7;30;6.6;16.6;10;3.9;131.9;26.6;65;21.8;0
17/8/2015;11;1;0.14;14.5;36;5.7;14.1;8.3;5.1;137.7;26.3;69;21.6;0
17/8/2015;12;1;0.07;14.4;25;4.9;12.4;7.5;6.2;155.2;25.6;72;23.1;0
17/8/2015;13;1;0.08;15.9;19.3;4.8;10.3;5.5;5.4;119.1;23.3;83;21.4;0.6
17/8/2015;14;0;0.05;14.6;11.1;6.8;13.6;6.9;4.4;111.1;23.8;81;19.3;0.4
17/8/2015;15;0;0.14;13.4;8;6.7;15.6;8.9;3.9;115.8;22;87;19.9;1.8
17/8/2015;16;0;0.09;10.8;6.4;9.2;21.3;12.1;3.6;97.7;22.6;82;18.7;0.4
17/8/2015;17;0;0.1;7.7;4.3;13.2;29.9;16.7;3;97.5;22.7;84;20.8;0
17/8/2015;18;0;0.34;3.2;15.5;21.8;42.2;20.5;1.8;122.9;22.8;85;22.8;0
17/8/2015;19;0;0.29;4.5;11;15.2;35.4;20.2;2.6;118.3;23;81;18.5;0
17/8/2015;20;0;0.19;4.7;27.5;12.9;32.1;19.2;2.4;117.7;23;76;21.5;0
17/8/2015;21;0;0.17;4;29.2;15.6;35;19.4;3.3;129.6;23;75;24.6;0
17/8/2015;22;0;0.12;4.4;40;18.1;37.2;19.1;3.3;133.3;22.5;76;22;0
17/8/2015;23;0;0.06;2.7;42.6;23.5;44.4;20.9;1.9;126.1;22.4;77;22.5;0
17/8/2015;24;0;0.09;2.4;23.8;33.7;55.6;21.9;1.6;130.2;22.1;79;21.8;0
18/8/2015;1;0;0.06;1.9;35.7;38.2;61.4;23.2;1.8;139.1;22.1;80;19;0
18/8/2015;2;0;0.01;5.1;36.6;3.3;14.3;11;1.9;115.1;21.8;84;21.2;3.6
18/8/2015;3;0;0;8.5;34.3;1.4;8.3;7;2;115.2;21.5;88;18;0.2
18/8/2015;4;0;0.01;10.7;20.9;2.1;7.5;5.6;2.4;117.6;21.5;89;18.7;0.8
18/8/2015;5;0;0.12;6.3;20.3;9.2;22;12.9;2.3;96.8;21.4;89;14.1;0
18/8/2015;6;0;0.13;4.3;12.5;27.7;45.9;18.2;3.1;108.9;21.5;89;14.7;0.6
18/8/2015;7;0;0.36;1.4;7.4;49.7;72.6;22.9;4;118;21.8;89;18.1;0
18/8/2015;8;0;0.65;2.1;6.2;31.4;50.2;18.7;2.5;64;23;87;25.6;0
18/8/2015;9;0;0.93;4.3;21.2;20.3;34.7;14.5;1.6;356.8;23.8;85;26.5;0
18/8/2015;10;0;0.59;6.4;26.1;18.1;32.7;14.5;2.1;77.9;24.6;81;30.6;0.2
18/8/2015;11;0;0.34;11.6;26.4;9.6;19.4;9.9;4.3;102.7;23.8;83;21;1.4
18/8/2015;12;0;0.3;13.6;17.3;5.9;11.8;6;4.8;99;24.6;79;18.2;0.2
18/8/2015;13;0;0.25;14.8;10;5.1;11;5.8;5.8;104.7;22.7;87;15.4;2.6
18/8/2015;14;0.2;0.07;14.9;6.5;4;10.5;6.6;5.8;100.9;21.9;89;15.3;5.2
18/8/2015;15;0.3;0.11;14.7;5.8;5.7;13.5;7.8;5.3;102.1;22.7;85;14.4;0
18/8/2015;16;0.3;0.13;11.7;9.5;9.6;20.6;11.1;5.8;86.7;23.4;79;19.6;0
18/8/2015;17;0.3;0.06;10.8;19.8;7.9;21.4;13.5;6.2;109.7;22.8;79;20;0.2
18/8/2015;18;0.3;0.18;6.9;13.7;10.6;28.6;18.1;4;104.6;23;78;14.1;0
18/8/2015;19;0.3;0.29;5.1;21.8;11.9;31.6;19.6;3.6;102.1;23.1;81;13.1;0
18/8/2015;20;0.3;0.13;7.2;32.5;11.6;28.1;16.6;3;120.2;23.5;77;20.1;0
18/8/2015;21;0.3;0.2;5.3;24.3;19.8;39.9;20.2;2.2;123.4;23.3;81;24.1;0
18/8/2015;22;0.3;0.15;7.9;20.1;14.3;30.2;15.9;3.1;115.8;22.9;81;21.1;1.6
18/8/2015;23;0.3;0.07;11.7;23.3;4.6;14.8;10.2;3.3;111.6;22.5;84;17.8;0.2
18/8/2015;24;0.3;0.08;13.8;30.9;4.2;12.4;8.4;3.5;108;22.9;80;16.1;0
19/8/2015;1;0.2;0.04;14.8;24.3;2.2;7.7;5.6;3.4;108.6;22.8;78;14.3;0
19/8/2015;2;0.2;0.01;16.9;14.5;1;3.9;3.1;4.9;117.9;22.5;78;14.1;0
19/8/2015;3;0.3;0;16.4;16.6;1.7;4.6;3.1;3.9;122;22.4;78;18.3;0
19/8/2015;4;0.3;0;15.7;11.6;1;4.1;3.3;2.4;113.5;22.2;78;16.3;0
19/8/2015;5;0.4;0.01;9;9.4;36.8;55.8;19.1;2.7;111.2;22;79;17.8;0
19/8/2015;6;0.5;0.06;3.3;21.4;50.9;79.3;28.4;2.1;119.7;21.6;82;19.4;0
19/8/2015;7;0.6;0.32;1.6;21;66;99.9;33.9;1.9;118.5;22.6;79;21.1;0
19/8/2015;8;0.4;0.26;5.7;24.5;15.9;33.8;17.8;2.3;125.4;26.2;68;26.8;0
19/8/2015;9;0.4;0.07;12.5;36;7.2;16.7;9.5;3.3;122.4;26.5;66;24.4;0
19/8/2015;10;0.3;0.05;11.6;31.1;6;14.6;8.6;3.8;139;27.3;62;20.8;0
19/8/2015;11;0.3;0.03;11.5;23.9;4.8;13.6;8.8;4.5;146.3;27.2;62;20.5;0
19/8/2015;12;0.3;0.02;11.4;27.2;5.1;11.8;6.8;6.1;153.6;28.4;57;22.8;0
19/8/2015;13;0.2;0;11.9;26.4;5.4;12.3;6.9;3.5;144.1;28.8;57;29.1;0
19/8/2015;14;1.1;0.27;13.1;15.8;5.1;11.9;6.8;3.5;140.1;28.3;57;25;0
19/8/2015;15;1.2;0.35;11.3;15.6;8.6;16.5;7.9;3.5;139.9;28.1;60;24.6;0
19/8/2015;16;1.3;0.36;9;9.4;12.1;24.3;12.2;3.7;142;27.4;62;20.2;0
19/8/2015;17;1.2;0.34;10.1;8.2;6.4;16.7;10.3;3.1;133.1;26;67;22.8;0
19/8/2015;18;1.3;0.43;7.8;21.6;6.7;19.3;12.6;2.7;130.9;24.6;72;24.6;0
19/8/2015;19;1.4;0.55;2.9;25.5;21.3;42;20.7;2;133.6;24.1;75;23.4;0
19/8/2015;20;1.3;0.53;3.7;24.1;15.7;34.2;18.6;2.4;126;23.9;77;24.7;0
19/8/2015;21;1.3;0.44;6.6;40.3;11.5;27.7;16.2;3.7;129.3;23.4;80;25.1;0
19/8/2015;22;1.4;0.53;3;27.9;24;45.2;21.2;2.7;129.8;23;79;20.4;0
19/8/2015;23;1.4;0.55;1.7;39.7;26.8;48.4;21.6;1.7;128.7;22.7;81;22.6;0
19/8/2015;24;1.4;0.57;1;26.4;47.8;73.9;26;2.3;137.5;22.4;82;14.5;0
20/8/2015;1;1.4;0.48;2.6;16;16.5;36.8;20.5;2.1;129.3;22.2;83;15.9;0
20/8/2015;2;1.3;0.48;5.2;18.9;1.4;11.8;10.6;1.7;126.4;21.8;83;17.1;0
20/8/2015;3;1.3;0.39;3.5;17;6.3;18.6;12.3;1.5;128.1;21.5;84;15.1;0
20/8/2015;4;1.3;0.8;2.4;24.6;2.6;13.9;11.5;1.8;140;21.3;85;13.2;0
20/8/2015;5;1.3;0.52;2.6;15.1;6.1;21.9;15.9;1.2;170.2;21;85;23.4;0
20/8/2015;6;1.3;0.22;4.8;10.3;1.4;11.9;10.6;2.4;284.1;21;86;10.6;0
20/8/2015;7;1.3;0.28;5.1;6.7;3.1;15.1;12.2;3.5;291.1;22.3;82;18.1;0
20/8/2015;8;1.3;0.44;3.4;9.6;7.3;21.3;14;2;300.8;25.1;76;27.6;0
20/8/2015;9;1.3;0.46;7.3;26.9;4;13;9;2;282.6;24.3;78;22.7;0
20/8/2015;10;1.3;0.37;8.8;28;4.9;11.5;6.7;1.8;307.7;25.7;73;30.8;0
20/8/2015;11;1.4;0.52;12.3;29.2;3.1;7.4;4.4;2.3;293.2;27.4;66;32.4;0
20/8/2015;12;1.2;0.29;17.6;22.1;1.3;4.5;3.5;2.5;251;26.6;66;30.8;0
20/8/2015;13;1.2;0.38;18.4;21.3;2.1;8.2;6.3;2;267.4;28.1;61;32.2;0
20/8/2015;14;0.8;0.18;19.1;18.4;2.5;12.2;9.7;1.7;159.2;28.5;60;39.8;0
20/8/2015;15;0.6;0.26;21.8;27;4;14;10.1;2.9;121.7;28.9;60;26.1;0
20/8/2015;16;0.7;0.27;16.5;16.5;5.7;15.9;10.2;4.8;134.9;27.8;63;24.1;0
20/8/2015;17;0.6;0.26;13.8;9.4;6.9;18.7;11.8;4.4;125.7;26.1;65;27.2;0
20/8/2015;18;0.7;0.32;8.9;27.2;6.8;19.7;13;2.9;119.3;24.7;71;21.2;0
20/8/2015;19;0.8;0.42;4;29.1;18.6;37.9;19.3;2.8;122;24.1;74;19.7;0
20/8/2015;20;0.8;0.4;5;30.3;9.8;27.8;18;3.9;102.9;23.9;76;10.6;0
20/8/2015;21;0.8;0.4;2.6;23.8;12.7;33.3;20.6;3.7;103.2;23.6;78;10.4;0
20/8/2015;22;0.8;0.4;2.5;27.3;10.2;31.3;21.2;3.6;99.1;23.3;80;11.7;0
20/8/2015;23;0.8;0.37;3.7;27.7;9.8;28.4;18.7;2.5;93.7;23.2;80;18.6;0
20/8/2015;24;0.8;0.29;4.4;23.9;8.7;26.6;17.9;2.3;92.9;22.9;81;18.3;0
21/8/2015;1;0.8;0.23;3.5;40.1;5.4;23.1;17.6;2.6;85.2;22.6;83;15.3;0
21/8/2015;2;0.8;0.22;5.9;24.3;1.7;14.2;12.7;4.2;72.8;22.1;85;13.1;0
21/8/2015;3;0.8;0.22;4.9;17;4.1;18.1;14.4;2.4;65;22.1;85;14.6;0
21/8/2015;4;0.8;0.31;7.5;13.2;1.9;8.2;6.5;1.5;8.4;21.9;85;18.7;0
21/8/2015;5;0.7;0.38;4.8;12.8;1.1;6.8;6;1.5;300;21.3;87;13;0
21/8/2015;6;0.8;0.51;2.6;24.6;3.8;16.6;12.9;1.7;260.2;21.6;88;6.7;0
21/8/2015;7;0.9;0.61;2.2;24.1;9.7;23;13.3;1.6;274.6;22.6;89;13.7;0
21/8/2015;8;0.8;0.48;4.4;27.5;5.8;20.8;15.1;1.4;274.4;24.8;82;24.4;0
21/8/2015;9;0.8;0.44;5.9;45.1;4;15.6;11.7;1;256.4;25.8;75;49.9;0
21/8/2015;10;0.8;0.5;10.9;28.6;4.8;18.1;13.3;2.5;273.1;25.9;76;22.7;0
21/8/2015;11;0.7;0.41;14.6;24.3;3.1;14.6;11.5;3.8;275;25.7;76;23.6;0
21/8/2015;12;0.8;0.38;12.6;32.4;3.2;11.1;8;2.7;292.2;26.8;70;45.6;0
21/8/2015;13;0.6;0.35;14.6;34;4.7;12.7;8.1;3.3;168.8;27.9;62;23.2;0
21/8/2015;14;0.6;0.12;11.2;28.9;8;17.6;9.6;3.5;153.9;28.4;59;23.2;0
21/8/2015;15;0.7;0.1;10.9;36.5;7.6;17.1;9.5;3.6;148.4;28.5;58;21.7;0
21/8/2015;16;0.7;0.07;9.7;23;11;21.9;10.9;3.8;150.8;27.6;60;19.8;0
21/8/2015;17;0.7;0.11;9.1;14;10.3;23.4;13.1;3.8;154.6;26.1;66;18.6;0
21/8/2015;18;0.6;0.18;7.9;21.8;6.5;20.7;14.1;3.8;148.6;24.8;73;16.8;0
21/8/2015;19;0.7;0.2;3.4;22.2;29.7;53.8;24.2;3.2;143.8;24.2;75;15.7;0
21/8/2015;20;0.8;0.27;1.9;29.6;37.2;63;25.8;3.5;147.7;24;76;18.5;0
21/8/2015;21;0.7;0.31;2;41;36;60.1;24.1;4.7;155;23.8;78;20.4;0
21/8/2015;22;0.8;0.18;1.9;27.7;33.9;56.8;22.9;3;145.9;23.6;79;20.3;0
21/8/2015;23;0.8;0.24;2.2;26.6;32.8;55.3;22.5;2.7;147.1;23.7;79;16.8;0
21/8/2015;24;0.7;0.23;2.4;29.1;34;57;23;2.4;145.1;23.8;78;19.4;0
22/8/2015;1;0.7;0.22;3.6;23.6;19.2;39.2;20;2;144.3;23.8;78;22.4;0
22/8/2015;2;0.7;0.1;7.5;16.3;1.9;11;9.2;2;156.3;23.7;78;19.1;0
22/8/2015;3;0.7;0.27;6.8;9.2;1.4;9.9;8.7;1.7;124.8;23.2;79;23.5;0
22/8/2015;4;0.7;0.16;6.4;18.8;2.4;10.9;8.6;1.7;125;22.6;82;20.9;0
22/8/2015;5;0.7;0.36;3.9;13.8;17.1;30.8;13.8;1.6;146.6;22.4;82;18.8;0
22/8/2015;6;0.8;0.33;1.3;9.8;45.3;68.8;23.5;2.8;129.4;22.4;83;20;0
22/8/2015;7;0.8;0.44;1;15.7;64.5;90.7;26.3;3;144.4;23.4;80;29;0
22/8/2015;8;0.7;0.28;4.2;33.3;23.1;42.3;19.2;2.4;130.8;26.9;69;26.9;0
22/8/2015;9;0.7;0.17;7.7;25.6;9.5;20.5;11;3;132.9;27.3;65;23.7;0
22/8/2015;10;0.7;0.17;10.4;17.2;9.7;19.7;10.1;3.3;132.5;28.3;61;21.5;0
22/8/2015;11;0.6;0.1;11.3;26;8.4;17.7;9.3;3.7;140.2;28.2;60;20.2;0
22/8/2015;12;0.7;0.09;15.3;25.1;5.3;13.4;8.1;3.6;149.3;27.7;62;23.1;0
22/8/2015;13;0.7;0.14;13.1;32.7;4.6;11.7;7.1;3.6;154.2;27.4;64;21.5;0
22/8/2015;14;0.3;0.08;15.2;19.8;3.9;9.3;5.5;3.9;145.7;27.7;62;21.2;0
22/8/2015;15;0.3;0.14;12.1;16.1;4.5;10.9;6.5;4;146.6;27.8;62;21.6;0
22/8/2015;16;0.3;0.13;13.7;11.9;4.7;11.5;6.9;5.9;156.5;27.1;64;21.2;0
22/8/2015;17;0.3;0.2;12.8;7.3;20.7;36.9;16.3;4.5;155.5;26;69;20.9;0
22/8/2015;18;0.4;0.27;7.8;13.9;50;87.3;37.3;3.7;144.4;24.8;73;17.9;0
22/8/2015;19;0.3;0.22;9;21.6;19.1;44.7;25.6;3.5;142.4;24.1;73;16.1;0
22/8/2015;20;0.4;0.24;9.8;21.2;12.4;33.6;21.3;3.1;142.4;23.9;74;16.5;0
22/8/2015;21;0.3;0.27;8.9;27.2;10.3;32.4;22.1;3.1;145.6;23.7;75;15.7;0
22/8/2015;22;0.3;0.21;13.1;31.9;3.8;19.3;15.6;3;149.5;23.7;76;15.5;0
22/8/2015;23;0.2;0.18;11.1;45.2;5.9;23.1;17.3;2.7;153.4;23.6;76;17.8;0
22/8/2015;24;0.1;0.13;16.2;26.4;6.1;20.4;14.3;3.1;155;23.6;75;16.3;0
23/8/2015;1;0.2;0.17;14.1;13.8;4.5;17.1;12.7;4.2;151.5;23.3;77;16.4;0
23/8/2015;2;0.1;0.15;18.2;8.6;1.3;6.5;5.4;4.2;152.7;23.3;76;21.5;0
23/8/2015;3;0.2;0.18;18.1;16.6;1.1;4.5;3.8;2.8;144.1;23;77;17.8;0
23/8/2015;4;0.3;0.18;17.7;19.3;1.1;4.1;3.3;2.6;144.4;22.6;77;14.1;0
23/8/2015;5;0.3;0.17;12.3;13;12.6;27;14.6;2;154.6;22.8;78;16.5;0
23/8/2015;6;0.3;0.25;4.7;17;20.3;45.9;25.7;1.9;147.3;22.4;79;15.8;0
23/8/2015;7;0.4;0.24;3;17.7;41.9;75.2;33.3;2;155;23.1;76;19;0
23/8/2015;8;0.4;0.16;7.8;14.4;43;75.4;32.5;2.9;154.9;25.7;66;20.4;0
23/8/2015;9;0.3;0.1;15.8;38.2;18.1;36.4;18.4;3.3;167.1;25.8;65;22.3;0
23/8/2015;10;0.2;0.03;18.6;23.7;3.4;10;6.6;3.7;156.2;26.5;61;22.9;0
23/8/2015;11;0.1;0.04;17.5;26.2;3;9;6;5.1;165.4;27.8;58;25.7;0
