Data_DETRAN;Hora_DETRAN;SO2_DETRAN;CO_DETRAN;O3_DETRAN;MP_DETRAN;NO_DETRAN;NOX_DETRAN;NO2_DETRAN;VEL_VENTO_DETRAN;DIR_VENTO_DETRAN;TEMP_DETRAN;UMID_DETRAN;STWD_DETRAN;CHUVA_DETRAN
28/5/2016;5;0;0.05;9.3;17.8;2;7.8;5.9;1.8;113.7;24.6;86;32.4;0
28/5/2016;6;0;0.11;7.4;11.6;10.5;20.4;9.9;2.1;116.9;25;82;30.2;0
28/5/2016;7;0;0.15;3.9;9.6;17.5;33.6;16.1;2.4;78.5;24.6;82;26.2;0.6
28/5/2016;8;0;0.28;3.2;10.5;26.9;44.4;17.5;1.3;185.2;24.2;87;39.7;3.8
28/5/2016;9;0;0.35;4.9;9.8;17.8;33.5;15.7;1.8;179.7;25;84;39.9;10.6
28/5/2016;10;0;0.3;4.2;7.8;14.8;27.7;12.9;2;246.2;24.7;88;31.1;0.2
28/5/2016;11;0;0.3;5.1;21.8;15.3;28.9;13.6;3.7;256.4;25.9;82;29.7;0
28/5/2016;12;0;0.35;6.2;28.9;16.2;29.2;13;3.5;237.1;25.9;84;23.2;3
28/5/2016;13;0;0.31;7.4;16.7;15;26.7;11.7;3.1;176.3;25.8;82;23.6;0.2
28/5/2016;14;0;0.16;7.1;12.9;15.2;24.8;9.6;2.8;157;25.3;86;22.5;0
28/5/2016;15;0;0.17;8.2;22.5;12;21.2;9.2;2.8;151;26.1;80;22.4;0
28/5/2016;16;0;0.13;8.5;15;12.5;23.4;10.8;2.5;167.8;26;78;31.5;0
28/5/2016;17;0;0.16;6.8;16;16.8;30.8;14;2.3;167.7;26.2;80;28.2;0
28/5/2016;18;0.1;0.2;4;11.7;24.7;39.4;14.8;2.1;147.8;26.1;81;21.7;0
28/5/2016;19;0.1;0.27;1.6;22.8;21.8;38.8;17.1;1.9;109.4;26.3;79;30.3;0
28/5/2016;20;0;0.09;4.8;16.7;6.7;22;15.3;4;79.9;26.7;71;24.4;0
28/5/2016;21;0;0.06;5.3;23.9;5.1;20.8;15.7;3.8;83.3;26.5;69;25.3;0
28/5/2016;22;0;0.02;4.6;18.8;9.3;24.2;14.9;2.6;65.9;26.5;71;18.7;0
28/5/2016;23;0;0.01;4.2;21.8;4.1;16.4;12.3;2.2;69.1;26.2;73;19.8;0
28/5/2016;24;0;0;6.5;26.6;2.6;10.5;7.8;2.5;70.5;26.1;75;23.9;0.2
29/5/2016;1;0;0;6.7;32.4;0.4;7;6.8;1.9;59.5;24.3;86;27.9;1.8
29/5/2016;2;0;0.04;1.7;21.8;8.7;21.3;12.8;1.1;232.7;24.2;86;35.9;0
29/5/2016;3;0;0.11;0;21.7;11.7;25.6;13.8;1;291.8;24.1;88;42.4;0
29/5/2016;4;0;0.02;1.8;26.2;1;10.4;9.7;1.4;46;24.5;85;34.1;0
29/5/2016;5;0;0.01;3;23.2;3.1;13.4;10.6;1.6;77.6;24.7;82;45.8;0
29/5/2016;6;0.1;0.18;0.5;25.2;41.4;56;14.6;2.5;294.7;24.1;84;39.7;0
29/5/2016;7;0.1;0.24;0.1;14.3;43.6;58.1;14.5;0.7;102.5;24.5;86;60.9;0
29/5/2016;8;0;0.11;2.6;20.4;20.5;35.3;14.7;1.6;116.1;25.4;82;35.8;0
29/5/2016;9;0;0.09;2.3;16.2;18.6;33.8;15.2;1.8;73.8;26.5;74;34.4;0
29/5/2016;10;0;0.01;5.1;30.7;10.5;22.7;12.2;2.8;63.2;28.8;62;22.7;0
29/5/2016;11;0.1;0;7.4;18.6;11.1;20.3;9.2;3;62.6;29.7;59;26.5;0
29/5/2016;12;0;0;8.2;21.9;7.8;15.8;8.1;2.6;80.3;30;58;32.6;0
29/5/2016;13;0.2;0;8;14.7;9.7;18.3;8.6;2.7;87.5;30.2;59;31.9;0
29/5/2016;14;0.2;0.13;8.4;10.1;9.7;18.6;8.9;4;88.9;29.5;62;31.6;0
29/5/2016;15;0.1;0.15;7.5;5.4;12;21.1;9.1;4.4;89.6;29.5;60;29.4;0
29/5/2016;16;0.1;0.2;6.8;18.3;11.9;22.2;10.4;2.5;95.4;29.2;61;31.6;0
29/5/2016;17;0;0.28;5.7;18;16.3;30.5;14.3;2.3;85.9;28.1;66;32;0
29/5/2016;18;0;0.34;4.3;11;19.6;36.5;17;2.3;92.1;27.6;67;32.2;0
29/5/2016;19;0;0.42;4.4;17.9;18.9;35.4;16.5;2.1;95.1;27.6;68;31.9;0
29/5/2016;20;0;0.3;6;19.3;8.3;21.9;13.7;2.8;69.5;27.4;67;21.3;0
29/5/2016;21;0;0.27;6;48.6;9.3;23.8;14.5;2.7;70.6;27.2;68;23.5;0
29/5/2016;22;0;0.3;4.7;33.5;8.7;23.3;14.6;2.3;70.4;27;70;23.3;0
29/5/2016;23;0;0.22;3.9;27.4;10.3;25.3;15;3.1;72.2;26.7;71;26.7;0
29/5/2016;24;0;0.21;7;19.4;4.3;12.1;7.9;3.8;85.5;26.7;71;26.1;0
30/5/2016;1;0;0.2;8.3;17;0.3;4.5;4.6;1.7;60.7;26.5;72;26;0
30/5/2016;2;0;0.19;8.6;13.6;0.3;3.5;4;1.5;50.5;26.4;74;26.4;0
30/5/2016;3;0;0.16;7.7;17.9;0.6;3.7;3.7;1;22.8;26.3;75;42.1;0
30/5/2016;4;0;0.22;5.9;17.5;0.3;4.3;4.4;1.2;256.9;25.5;81;31.5;0
30/5/2016;5;0;0.24;1.9;11.2;5.8;14.3;8.6;0.9;293.5;25.2;84;41.8;0
30/5/2016;6;0;0.33;1.1;9.5;10.5;18.9;8.7;1;290.6;25;84;40.6;0
30/5/2016;7;0.4;0.73;0.1;24.7;79.6;92.9;13.3;1;297.2;25.4;84;39.9;0
30/5/2016;8;0.4;0.77;0.4;37.9;39.6;57.2;17.6;2;244;26.1;80;40.7;0.2
30/5/2016;9;0.3;0.98;0.7;40;49.1;68.5;19.5;3.9;209.8;25.9;82;30.4;0
30/5/2016;10;0.2;0.71;2.2;31.6;36.5;53;16.5;2.8;211.1;25.9;83;28.4;0
30/5/2016;11;0.2;0.57;2;31.7;28.1;44.5;16.4;1.2;122.2;26.4;80;47;0
30/5/2016;12;0;0.46;4.2;28.7;21.3;35.8;14.5;2.4;77.4;27.2;74;27.8;0
30/5/2016;13;0.1;0.39;6.8;31.3;13.5;25.7;12.3;1.7;197.6;28.2;68;39.8;0
30/5/2016;14;0;0.18;6.7;21;14.1;24;9.9;2.4;118.9;28.8;66;27.3;0
30/5/2016;15;0;0.33;5.4;14.5;22.7;34.7;12;2.6;116;28.1;72;30.6;0
30/5/2016;16;0;0.32;4.2;9.9;29.5;44.2;14.7;2.5;135.4;27.5;73;31.7;0
30/5/2016;17;0;0.32;3;16.9;29.8;45.9;16.2;3;102.3;27;75;30.2;0
30/5/2016;18;0;0.3;3.1;15.1;16.7;33.2;16.5;3.6;78.4;26.6;75;31.3;0
30/5/2016;19;0;0.39;1.4;22.8;28.7;47.5;18.8;1.7;80.6;26.7;74;35.1;0
30/5/2016;20;0;0.25;0.2;21.4;50.8;72;21.2;1.6;48.5;26.5;76;30.7;0
30/5/2016;21;0;0.19;0.8;22.9;39.2;59.1;19.9;1.8;54.3;26.4;77;24.6;0
30/5/2016;22;0;0.28;0.5;42.5;22.8;40.5;17.7;1.1;93.8;26.2;79;44.4;0
30/5/2016;23;0;0.27;1;34;24.2;39.1;14.9;1.3;273.3;25.6;83;32.9;1.6
30/5/2016;24;0;0.21;1.6;18.5;38.9;52.1;13.3;1.1;264.9;25.1;88;32.4;0
31/5/2016;1;0;0.29;0;23.2;40;55.8;15.9;1.3;251.5;25.1;89;23.9;0
31/5/2016;2;0;0.21;0.4;16.9;28.7;43.3;14.6;2;224.3;24.9;89;22.9;0.2
31/5/2016;3;0;0.06;1.9;28.1;3.9;14.9;11;2.9;268.9;24.8;87;35.1;0
31/5/2016;4;0;0.07;1.3;18.2;10.3;22.1;11.8;1.9;183.6;25.2;86;34.2;0
31/5/2016;5;0;0.1;0.6;13.5;23.7;39.1;15.4;1;186.1;24.9;85;42.1;0
31/5/2016;6;0;0.34;0;15.9;77.2;93.5;16.4;1.1;247.6;24.3;88;29.8;0
31/5/2016;7;0.2;1.03;0;23;187;206.2;19.3;1;256;25;87;38.6;0
31/5/2016;8;0;0.61;0.4;60.1;51.3;69.9;18.6;1.4;67.6;27.9;75;38;0
31/5/2016;9;0;0.37;1.5;42.5;31;48.8;17.8;2.1;80.2;29.2;68;33.7;0
31/5/2016;10;0;0.14;3.4;26.6;18.7;31.4;12.7;2.7;75.6;30;64;28.7;0
31/5/2016;11;0;0.04;5.2;16.2;16.2;26.9;10.7;3.3;79;29.1;67;28.8;0
31/5/2016;12;0.1;0.06;5.6;11.5;13.3;22.2;8.9;4.5;87.4;29.6;65;32.8;0
31/5/2016;13;0;0.06;5.3;7.8;11.6;20.7;9.1;2.9;82.7;30.1;63;29.3;0
31/5/2016;14;0.7;0.24;4.7;7.5;23.7;34.3;10.7;2.6;110.3;30.3;62;30.6;0
31/5/2016;15;0.1;0.31;5;5.9;22.9;33.7;10.8;2.6;114.1;29.8;64;31.1;0
31/5/2016;16;0.2;0.28;4.8;3.5;23.6;36;12.5;2.5;96.4;29.1;65;34;0
31/5/2016;17;0.2;0.04;4.3;7.5;17.5;29.7;12.2;2.4;89.2;27.8;71;31.6;0
31/5/2016;18;0.1;0.17;3.8;5.9;15.1;27.7;12.6;2.6;78.5;27.4;72;25.8;0
31/5/2016;19;0.2;0.45;2;4.5;29;46.7;17.7;2;90.1;27.1;73;32.4;0
31/5/2016;20;0.1;0.45;2.3;7.8;26.8;45.2;18.4;2.9;97.7;27;73;33.1;0
31/5/2016;21;0;0.23;3.1;15.6;14.9;30.6;15.7;4.3;92.1;26.7;71;26.5;0
31/5/2016;22;0;0.19;3.4;17.8;10.5;24.5;14;2.7;76.1;26.5;73;24.6;0
31/5/2016;23;0;0.14;3.8;11.7;7.7;19.7;12.1;2.1;68.5;26.4;73;23.5;0
31/5/2016;24;0;0.1;4.2;6.2;6.8;18.5;11.8;2;67.6;26.2;74;24.2;0
1/6/2016;1;0;0.1;3.3;17.5;1.9;12.9;11.2;1.2;24.9;25.5;77;39.6;0
1/6/2016;2;0;0.18;1.4;12.2;16;28.9;13;1.2;262;24.4;82;24.5;0
1/6/2016;3;0;0.29;0;26.7;39.3;53.6;14.3;1.2;239.9;23.6;85;20.3;0
1/6/2016;4;0.1;0.33;0.1;37.7;48.7;64.8;16.1;1.3;251.1;23.3;87;19.4;0
1/6/2016;5;0.4;0.5;0.1;52.7;88.5;103;14.5;1.7;250.3;23.1;88;21.1;0
1/6/2016;6;1;0.92;0.1;38.8;197.5;214.6;17.2;2.6;250.5;23;88;33.3;0
1/6/2016;7;1.2;1.36;0.1;78.6;237.1;254.7;17.6;1.8;293.3;23.7;87;31.3;0
1/6/2016;8;0.8;1.12;0;88.1;122.6;142.6;20.1;0.9;272;27.7;72;44.8;0
1/6/2016;9;<Samp;<Samp;MIR_F;WarmUp;NoData;<Samp;NoData;1.8;223.6;28.8;69;34.5;0
1/6/2016;10;NoData;NoData;NoData;NoData;NoData;NoData;NoData;2.2;174.9;28;72;28;0
1/6/2016;11;NoData;NoData;NoData;NoData;NoData;NoData;NoData;<Samp;<Samp;<Samp;<Samp;<Samp;<Samp
1/6/2016;12;0.7;0;5.8;Span;25.4;39.4;14;2.6;148.7;28.9;67;28.4;0
1/6/2016;13;1.2;0;5.9;20.2;25.7;39.2;13.5;2.7;159;28.9;66;30.9;0
1/6/2016;14;0.1;0.19;6.4;16;22.7;34.1;11.4;3.2;134.9;28.9;64;29;0
1/6/2016;15;0.1;0.23;5.1;9.3;28.9;42;13.2;3.9;140.3;29.6;61;37.7;0
1/6/2016;16;0.1;0.23;5.5;7.6;24.8;37.3;12.6;3;130.1;28.8;64;31.4;0
1/6/2016;17;0.1;0.36;3.9;6.5;34.3;50.8;16.5;2.4;123.3;27.7;67;31.1;0
1/6/2016;18;0;0.52;2.8;8.3;36.9;57.4;20.5;2;115;27.2;69;32.5;0
1/6/2016;19;0;0.51;2;9.2;40.9;61.6;20.6;2.1;98.9;26.9;71;29.9;0
1/6/2016;20;0;0.37;1.6;18.3;35.9;59.5;23.6;2.4;74.7;26.8;72;25.9;0
1/6/2016;21;0;0.35;0.7;17.8;62.7;88.6;25.9;2.2;59.7;26.5;73;20.2;0
1/6/2016;22;0;0.33;0.8;20.6;34;58.3;24.3;2.1;59.7;26.5;73;20.6;0
1/6/2016;23;0;0.3;2.1;16.1;18.8;38.8;20;2.4;62.9;26.3;74;20.9;0
1/6/2016;24;0;0.29;1.5;9;8.2;24.8;16.8;2.7;6.9;25.5;77;38.6;0
2/6/2016;1;0;0.4;1;19.6;15.3;30.7;15.5;1.5;303.4;25;80;35.2;0
2/6/2016;2;0;0.67;0;23.3;101.1;121.3;20.2;1.2;265.1;24.5;83;31.2;0
2/6/2016;3;0;0.78;0;31.7;120.9;139.4;18.5;1;243.8;24.4;85;34.1;0
2/6/2016;4;0;0.64;0;41.5;87;103.9;16.9;1.1;251.8;23.9;86;25.2;0
2/6/2016;5;0;0.74;0;61.6;133.6;153.1;19.5;1.1;235.8;23.7;87;27.9;0
2/6/2016;6;0.1;0.87;0;46.6;141.9;159.3;17.5;0.7;4.1;23.7;88;53.1;0
2/6/2016;7;0;0.71;0;62.9;68.5;84.9;16.4;0.8;296.6;24.3;88;49.8;0
2/6/2016;8;0;0.67;0.3;77;34.8;50.8;16;0.9;285.5;27.7;75;53.9;0
2/6/2016;9;0;0.43;2.6;51.1;8;36.4;28.5;1.8;325.9;29.6;65;53.5;0
2/6/2016;10;0;0.47;4.7;26.7;21.6;48.5;26.9;2.3;243.4;29.2;67;37.6;0
2/6/2016;11;0.1;0.4;6.1;21.5;20;45;25;1.6;249.1;28.2;71;34.1;0
2/6/2016;12;0.1;0.36;8.4;21.6;16.4;39.6;23.2;1.3;216.3;30.3;64;47.6;0
2/6/2016;13;0;0.38;18.6;23.9;15.5;42.8;27.4;2.6;148.5;28.5;69;20.2;0
2/6/2016;14;0;0.24;14.2;22.1;16.4;48.6;32.2;2.2;100.3;29;66;27.6;0
2/6/2016;15;0.1;0.22;11.9;16.3;23.8;52.9;29.1;2.3;106.8;29.7;63;32.6;0
2/6/2016;16;0;0.24;11.7;16.7;20.6;49.9;29.2;2.3;92.2;29;67;31.4;0
2/6/2016;17;0;0.17;12;25.3;17.1;44.2;27.1;3.6;75.3;27.5;72;26;0
2/6/2016;18;0;0.3;7;15.8;19.3;46.5;27.3;4.6;87.9;27;74;27.1;0
2/6/2016;19;0;0.25;3.6;23.9;36.1;68.6;32.5;3.1;66.5;26.9;73;22;0
2/6/2016;20;0;0.23;0.2;15.4;76.1;104.8;28.7;2.6;56.3;26.9;72;21.4;0
2/6/2016;21;0;0.17;0.8;22.8;53.8;78.6;24.8;3;52;26.9;72;18.7;0
2/6/2016;22;0;0.16;0.5;35.1;50.3;76.2;26;2.5;44.9;26.6;73;24;0
2/6/2016;23;0;0.13;1.8;22;13.4;32;18.7;1.8;30.4;26.1;75;33.2;0
2/6/2016;24;0;0.12;2.7;19.7;5.2;19.5;14.3;1.2;32.2;25.6;76;43.7;0
3/6/2016;1;0;0.12;2.1;12.5;2.8;15.9;13.4;0.9;25.9;24.9;79;48.5;0
3/6/2016;2;0;0.13;2;8.4;1.3;12.3;11.3;0.8;38.3;24.3;82;57.8;0
3/6/2016;3;0;0.11;3.8;20.3;0.8;6.4;6.5;1.7;10.3;23.9;82;53.4;0
3/6/2016;4;0;0.15;0.6;16;19.1;35.2;16.2;1.6;266.8;23.6;84;33.5;0
3/6/2016;5;0;0.27;0;26.8;63.8;85.2;21.4;1.4;241.7;23.6;85;21.5;0
3/6/2016;6;0;0.49;0.1;21.9;133.2;156.5;23.4;1;287.8;23.8;84;41.6;0
3/6/2016;7;0.1;0.92;0;34.9;203.2;228;24.8;0.7;250.5;24.2;83;55;0
3/6/2016;8;0;0.55;0.6;65.9;38.4;65.6;27.2;1;314.4;26.9;75;49;0
3/6/2016;9;0;0.24;7.1;47.8;4.5;26;21.5;1.6;303.4;28.7;67;42.4;0
3/6/2016;10;0;0.15;12.9;45.4;3.8;22.1;18.4;1.1;277.8;28.6;67;48.8;0
3/6/2016;11;0;0.2;12.7;28.9;9.7;33.7;24.1;1.4;278.1;29.5;64;49.8;0
3/6/2016;12;0.1;0.24;17.5;23.4;17.6;52.4;34.9;3.3;228.3;29.4;64;40.8;0
3/6/2016;13;0;0.2;10.5;20;18.1;41.6;23.5;3;93.3;30;63;30.9;0
3/6/2016;14;0;0.21;7;12.4;21.8;39.3;17.5;2.7;71;30;63;29.8;0
3/6/2016;15;0;0.19;6.1;12.8;24.6;45.8;21.2;2.6;73.4;30;63;30.2;0
3/6/2016;16;0;0.2;5.2;14;24;46.4;22.4;3;60.9;29;66;24.5;0
3/6/2016;17;0;0.16;3.4;20.3;32.6;57.1;24.4;2.9;44.9;28.3;66;27;0
3/6/2016;18;0;0.31;1.8;12.4;29.3;55.7;26.4;2.7;40.8;27.5;70;25.6;0
3/6/2016;19;0;0.25;1.9;30.1;15.7;35.5;19.8;2.1;25.7;26.9;75;34.3;0
3/6/2016;20;0;0.34;2.1;41.1;6;20.6;14.9;2.1;11.4;26.6;78;39.3;0
3/6/2016;21;0;0.28;2.8;23.8;8.1;21.9;13.9;2.7;19;26.2;79;46.8;0
3/6/2016;22;0;0.27;2.9;20.3;4.1;15.6;11.6;2;7.7;25.9;80;34.8;0
3/6/2016;23;0;0.27;3.4;26.1;1.8;11.8;10;1.7;355;25.6;82;31.1;0
3/6/2016;24;0;0.28;3.3;27.4;1;9.2;8.8;1.8;352.2;25.3;83;23.2;0
4/6/2016;1;0;0.27;3.4;34.9;2;7.2;5.9;1.6;354.3;25;84;28;0
4/6/2016;2;0;0.25;2.9;23.2;1.1;6.7;5.7;0.9;304.2;24.6;86;44.8;0
4/6/2016;3;0;0.43;0.3;15.2;19;33.7;14.7;0.9;277.6;24.1;88;42.9;0
4/6/2016;4;0;0.37;0.5;11.9;1.9;12.1;10.8;1;289.8;24.1;89;44.8;0
4/6/2016;5;0;0.36;0.2;19.2;7.1;17.9;11.1;0.7;313.2;24;89;58.6;0
4/6/2016;6;0;0.42;0;38.1;29.9;42.9;13;2.5;326.7;24.1;89;39.9;0
4/6/2016;7;0;0.42;0;35.6;23.7;38.5;14.8;1.5;260.3;24.8;88;53.7;0
4/6/2016;8;0;0.41;0.9;51.3;13.2;28.1;14.9;1.1;259.2;27.2;80;46.3;0
4/6/2016;9;0;0.36;2;51.3;8.8;24.2;15.4;1.1;280.6;28.5;73;50.1;0
4/6/2016;10;0;0.31;4.7;31.5;9.6;26.6;17;1.6;256.4;29.1;70;38.1;0
4/6/2016;11;0;0.26;6.2;18.3;13.3;31.3;18.1;1.2;238.8;28.8;71;50.1;0
4/6/2016;12;0;0.31;8.2;10.7;13.9;35.9;22.1;1.2;194.6;28.4;73;48.1;0
4/6/2016;13;0;0.32;7.6;24.3;18.3;36;17.8;2.4;87.4;29.7;69;32.1;0
4/6/2016;14;0.1;0.12;5.1;15.2;17;33.2;16.2;3.1;70.2;30.2;67;27.9;0
4/6/2016;15;0.2;0.13;4.2;21;19.6;36.4;16.8;4.6;89;30.1;66;28.9;0
4/6/2016;16;0.2;0.05;5;20.9;27.4;47.5;20.1;3.7;68.5;29.4;68;22.8;0
4/6/2016;17;0;0.08;5.2;18.8;17.2;37.1;19.9;3.4;56.6;28.3;71;21;0
4/6/2016;18;0;0.13;1.9;13;17.1;36.7;19.6;2.8;46.3;27.6;74;23.2;0
4/6/2016;19;0;0.25;0.3;25.8;34.6;57.5;22.9;1.9;39.1;27.1;77;30.1;0
4/6/2016;20;0;0.25;0.1;27.2;29.2;50.7;21.5;1.9;35.3;26.7;80;30.2;0
4/6/2016;21;0;0.28;0.1;18.6;28.4;49.3;20.9;2;33.1;26.4;81;30.2;0
4/6/2016;22;0;0.32;0;18;26.9;48.3;21.3;2;37.1;26.2;82;28;0
4/6/2016;23;0;0.31;0;32;13.2;31.5;18.3;2.1;41;25.9;84;33.1;0
4/6/2016;24;0;0.29;0.1;31.5;20.8;37.8;17.1;3.5;54;25.6;84;33.2;0
5/6/2016;1;0;0.21;1.2;20.3;2.6;12.5;10.1;2.4;50.7;25.5;85;27.8;0
5/6/2016;2;0;0.19;1.5;27.1;1.4;9.2;8.1;0.7;33.7;25.3;86;57.5;0
5/6/2016;3;0;0.17;1.3;18.2;2.3;10.6;8.8;0.7;322.1;25;86;49.1;0
5/6/2016;4;0;0.24;0.6;10.3;8.9;19.5;10.9;1;297.3;24.9;87;36.2;0
5/6/2016;5;0;0.31;0.2;8.8;28.4;41.9;13.6;0.8;222.7;24.8;87;45.2;0
5/6/2016;6;0;0.31;0.2;13.8;1.4;10.9;9.8;0.5;293;24.5;88;60.7;0
5/6/2016;7;0;0.58;0;8.4;63.1;77.9;14.8;0.7;212.9;25;88;51.3;0
5/6/2016;8;0;0.33;0.6;54.8;7.2;18.6;11.4;0.8;274.4;28.1;78;59.4;0
5/6/2016;9;0;0.26;2.4;50.4;2.9;13.5;10.9;2.4;320.5;29;73;42;0
5/6/2016;10;0;0.2;4.1;30.4;4;19.2;15.4;1.9;334.2;29.3;71;54.5;0
5/6/2016;11;0.2;0.16;2.8;19.2;23.3;42.4;19.1;2.5;68.9;28.8;73;28;0
5/6/2016;12;0.1;0.13;3.5;14.1;15.1;27.1;12;2.7;68.4;30.8;66;29.5;0
5/6/2016;13;0.3;0.06;4.1;9.9;13.4;23.1;9.7;3.3;71.1;31;65;26;0
5/6/2016;14;<Samp;0.11;4.4;6.4;11.8;21.2;9.4;3.3;74.4;30.5;66;25.3;0
5/6/2016;15;0;0.12;5.7;8.7;8.4;16.9;8.5;3.7;61.1;30;68;20.8;0
5/6/2016;16;0;0.1;4.5;7.7;16.7;26.5;9.7;3.5;49.4;29.8;67;24.8;0
5/6/2016;17;0;0.14;3.1;9.9;18.1;30.9;12.8;3.4;47.6;28.5;70;27.8;0
5/6/2016;18;0;0.2;1.6;8.3;24.7;39.5;14.8;4.6;62.8;27.5;74;25.8;0
5/6/2016;19;0;0.28;0.3;20.4;50.5;70.7;20.2;2.8;48;27;75;30.3;0
5/6/2016;20;0;0.28;0;20.4;46;67.1;21.1;1.8;31.9;27;77;34.8;0
5/6/2016;21;0;0.3;0.1;18;24.1;42.4;18.3;1.5;30.2;26.5;78;36.5;0
5/6/2016;22;0;0.46;0;27.1;49.8;70.4;20.7;1.5;40.7;26.2;79;31.3;0
5/6/2016;23;0;0.38;0.1;31.9;17.3;36.5;19.3;1.1;31.9;25.9;80;45.1;0
5/6/2016;24;0;0.35;0.1;27.7;3;17.3;14.5;1.2;347.8;25.6;81;29.1;0
6/6/2016;1;0;0.28;1;16.7;0.6;8.3;8.2;1.2;21;25.2;83;29.1;0
6/6/2016;2;0;0.28;0.5;10.8;2.1;12;10.1;0.7;21.2;25;83;64.7;0
6/6/2016;3;0;0.25;1;9.2;0.4;7;7.5;2.5;56.3;24.6;85;43.6;0
6/6/2016;4;0;0.23;1;6.7;0.7;7.1;7;1;73.9;24.4;85;54.3;0
6/6/2016;5;0;0.24;0.6;8.5;3.1;11.2;8.5;1;298;24.7;85;39.8;0
6/6/2016;6;0;0.28;1;15.7;1.6;12.1;11.1;1;280.1;25.3;82;47;0
6/6/2016;7;0;0.35;0.1;16.3;10.1;25.7;15.5;0.9;271.1;25.7;82;53.1;0
6/6/2016;8;0;0.37;0.5;29.7;11.6;25.2;13.6;1.1;287.7;27.7;75;49.9;0
6/6/2016;9;0;0.35;1.9;46.9;7.9;22.9;15.1;1.5;326.4;29.4;67;46.5;0
6/6/2016;10;0;0.17;5.8;30.1;5.4;15.2;9.9;2;348.8;30.3;60;37.5;0
6/6/2016;11;0;0.1;11.9;16;4.4;17.4;13.1;1.7;311.1;30.3;60;47.8;0
6/6/2016;12;0;0.11;18.7;9.9;5;22.2;17.4;1.7;297.8;31.2;58;62.5;0
6/6/2016;13;0;0.11;5.6;8.3;21.3;38.9;17.6;2.4;76.7;30.4;63;34.1;0
6/6/2016;14;0;0.18;5.3;8.7;22.3;39.4;17;2.5;73.2;29.6;65;28.4;0
6/6/2016;15;0;0.32;4.1;8.7;26.4;43.1;16.8;2.5;91.1;29.9;62;31;0
6/6/2016;16;0;0.31;2.7;7.2;44.1;63.4;19.5;2.5;66.8;29.5;64;31.7;0
6/6/2016;17;0;0.29;1.7;26.4;47.1;69.1;22;2.6;55.7;28.2;71;27.2;0
6/6/2016;18;0;0.33;1;27.3;47.8;71.4;23.7;3;50.7;27.5;73;19.2;0
6/6/2016;19;0;0.38;0.3;38.2;37.6;59.2;21.6;2.3;39.1;27.1;75;28.7;0
6/6/2016;20;0;0.48;0;33;88.4;116.8;28.4;2.8;51.8;26.7;77;31.6;0
6/6/2016;21;0;0.48;0;39.5;81.9;107.9;26;3.3;54.3;26.4;79;32.6;0
6/6/2016;22;0;0.43;0;39.4;41.3;63.5;22.3;1.8;38;26;81;30.5;0
6/6/2016;23;0;0.45;0;26.1;23.4;43.9;20.5;2;40;25.8;82;28.3;0
6/6/2016;24;0;0.39;0.1;34.3;16;33.4;17.4;2;41.9;25.5;83;25.8;0
7/6/2016;1;0;0.33;1.2;23.2;2.5;13.5;11.1;1.7;37.3;25.2;84;32;0
7/6/2016;2;0;0.31;1.6;13.5;0.7;9.8;9.6;1.4;43.7;24.9;85;37.9;0
7/6/2016;3;0;0.31;2.7;9.3;1.5;7.4;6.2;0.9;7;24.9;85;53.3;0
7/6/2016;4;0;0.31;3.6;15.8;0.5;3.6;3.8;1;306.5;24.7;85;44.5;0
7/6/2016;5;0;0.33;2.6;13.6;0.8;6.7;7.1;1.4;293.5;24.4;86;44.1;0
7/6/2016;6;0;0.39;0.7;10.1;4.5;17.8;13.6;2.4;311.2;24.4;87;50;0
7/6/2016;7;0;0.41;0.1;25.2;11.3;24.7;13.5;1.1;288.4;24.6;87;56.8;0
7/6/2016;8;0;0.49;0.5;43.2;12.8;25.9;13.1;1.1;280.4;26.9;79;51.7;0
7/6/2016;9;0;0.41;1.5;34.9;12.5;27;14.5;1.3;270.6;27.8;76;48.8;0
7/6/2016;10;0;0.37;2.5;30.7;11.8;26.8;15;1.5;266;28.8;72;41.3;0
7/6/2016;11;0;0.36;5.8;21.3;16.8;36.1;19.3;1.7;254.2;29.9;68;38.7;0
7/6/2016;12;0;0.33;8.6;22;17;38.1;21.1;1.8;232.8;30.5;65;40.1;0
7/6/2016;13;0.2;0.37;14.4;16.8;19.6;53.1;33.6;2.1;100.6;30.1;67;35.8;0
7/6/2016;14;0.1;0.15;13.9;10.4;15.4;44.5;29.1;2.7;82.3;30.2;68;40.8;0
7/6/2016;15;0.2;0.23;10.6;37.5;17.9;45.2;27.3;3.4;97.5;30.1;68;37.5;0
7/6/2016;16;0.2;0.13;4;45.7;18;32.3;14.6;2.5;60.3;30.2;68;26.9;0
7/6/2016;17;0.1;0.19;2.3;26.1;33.8;56.8;23;3.2;57.1;29;72;19.1;0
7/6/2016;18;0.1;0.32;0.3;15.9;46.3;73.7;27.4;2;41.5;28.2;73;30.3;0
7/6/2016;19;0;0.32;0;30.5;36.3;63.1;26.8;2;35.1;27.6;72;30.5;0
7/6/2016;20;0;0.32;0.6;31.4;21.7;44;22.3;1.8;28;27;73;34.8;0
7/6/2016;21;0;0.2;1.8;45.1;15;32.6;17.6;2;23.9;26.6;78;33.5;0
7/6/2016;22;0;0.18;2.6;37;6.8;20.2;13.4;1.4;10.3;26.2;82;45.9;0
